310.8870	13199.9993
311.2090	13263.9992
311.5249	13343.9994
311.8380	13375.9999
312.1530	13456.0001
312.4659	13487.9994
312.7810	13600.0001
313.0950	13647.9998
313.4099	13695.9994
313.7240	13759.9993
314.0399	13791.9998
314.3529	13871.9999
314.6680	13871.9999
314.9819	13903.9993
315.2959	13855.9998
315.6100	13855.9998
315.9240	13759.9993
316.2400	13679.9991
316.5540	13583.9999
316.8679	13471.9992
317.1820	13359.9997
317.4960	13279.9995
317.8180	13215.9996
318.1319	13071.9995
318.4480	13040.0002
318.7610	13007.9997
319.0749	12927.9995
319.3889	12863.9996
319.7049	12879.9999
320.0179	12832.0003
320.3330	12832.0003
320.6460	12752.0001
320.9609	12688.0002
321.2749	12655.9997
321.5890	12639.9994
321.9029	12623.9991
322.2169	12559.9992
322.5320	12608.0000
322.8459	12575.9995
323.1620	12575.9995
323.4750	12527.9999
323.7899	12527.9999
324.1040	12544.0001
324.4249	12575.9995
324.7400	12559.9992
325.0540	12559.9992
325.3689	12544.0001
325.6840	12591.9998
325.9979	12575.9995
326.3120	12575.9995
326.6260	12527.9999
326.9409	12544.0001
327.2550	12559.9992
327.5690	12575.9995
327.8829	12544.0001
328.1999	12511.9996
328.5129	12495.9993
328.8269	12511.9996
329.1410	12495.9993
329.4549	12511.9996
329.7689	12511.9996
330.0840	12511.9996
330.3979	12544.0001
330.7119	12495.9993
331.0349	12511.9996
331.3490	12464.0000
331.6639	12480.0003
331.9769	12511.9996
332.2909	12464.0000
332.6060	12527.9999
332.9209	12464.0000
333.2360	12447.9997
333.5499	12464.0000
333.8640	12447.9997
334.1780	12495.9993
334.4929	12480.0003
334.8059	12447.9997
335.1210	12447.9997
335.4349	12464.0000
335.7500	12495.9993
336.0640	12464.0000
336.3779	12511.9996
336.6930	12480.0003
337.0070	12415.9992
337.3219	12480.0003
337.6439	12400.0001
337.9580	12464.0000
400.9140	15087.9993
401.2279	15039.9995
401.5420	15039.9995
401.8569	15039.9995
402.1709	15039.9995
402.4850	15072.0000
402.7989	15039.9995
403.1140	15087.9993
403.4270	15072.0000
403.7429	15055.9998
404.0559	15008.0004
404.3710	15055.9998
404.6840	15039.9995
405.0000	15023.9992
405.3130	15072.0000
405.6270	15023.9992
405.9419	15055.9998
406.2560	15072.0000
406.5700	15119.9999
406.8839	15055.9998
407.1990	15023.9992
407.5119	15039.9995
407.8290	15072.0000
408.1489	15008.0004
408.4630	15072.0000
408.7770	15087.9993
409.0919	15072.0000
409.4060	15055.9998
409.7199	15055.9998
410.0349	15055.9998
410.3490	15008.0004
410.6639	15055.9998
410.9769	14991.9996
411.2909	15055.9998
411.6059	15072.0000
411.9199	15039.9995
412.2340	15055.9998
412.5480	15023.9992
412.8629	15039.9995
413.1759	15023.9992
413.4910	15039.9995
413.8049	15087.9993
414.1189	15039.9995
414.4330	15055.9998
414.7479	15008.0004
415.0630	15023.9992
415.3759	15008.0004
415.6909	15039.9995
416.0050	15039.9995
416.3199	15039.9995
416.6339	15023.9992
