"TS","Year","Month","DayOfMon","Hour","Minute","Lat","Lon","Elev","WndSpd_2m_WVc_1","WndSpd_2m_WVc_3","WndSpd_10m_WVc_1","WndSpd_10m_WVc_3"
"2016-11-08 00:25:00","2016","11","8","0","25","30.69","-88.2","56.1","0.929","79.99","1.348","67.47"
"2016-11-08 00:26:00","2016","11","8","0","26","30.69","-88.2","56.1","1.181","68.73","1.818","68.14"
"2016-11-08 00:27:00","2016","11","8","0","27","30.69","-88.2","56.1","0.5","53.2","1.101","66.29"
"2016-11-08 00:28:00","2016","11","8","0","28","30.69","-88.2","56.1","0.936","54.8","1.522","58.75"
"2016-11-08 00:29:00","2016","11","8","0","29","30.69","-88.2","56.1","0.65","86.6","0.629","45.24"
"2016-11-08 00:30:00","2016","11","8","0","30","30.69","-88.2","56.1","0.462","67.26","1.006","63.87"
"2016-11-08 00:31:00","2016","11","8","0","31","30.69","-88.2","56.1","0.294","69.95","0.697","53.01"
"2016-11-08 00:32:00","2016","11","8","0","32","30.69","-88.2","56.1","0.567","73.53","1.465","59.58"
"2016-11-08 00:33:00","2016","11","8","0","33","30.69","-88.2","56.1","0.549","65.83","1.704","56.81"
"2016-11-08 00:34:00","2016","11","8","0","34","30.69","-88.2","56.1","0.784","76.17","0.761","48.87"
"2016-11-08 00:35:00","2016","11","8","0","35","30.69","-88.2","56.1","0.807","70.24","1.122","59.34"
"2016-11-08 00:36:00","2016","11","8","0","36","30.69","-88.2","56.1","0.795","55.88","1.423","52.38"
"2016-11-08 00:37:00","2016","11","8","0","37","30.69","-88.2","56.1","0.709","75.02","1.23","52.34"
"2016-11-08 00:38:00","2016","11","8","0","38","30.69","-88.2","56.1","0.735","61.47","1.444","46.69"
"2016-11-08 00:39:00","2016","11","8","0","39","30.69","-88.2","56.1","0.323","55.08","0.733","67.75"
"2016-11-08 00:40:00","2016","11","8","0","40","30.69","-88.2","56.1","0.016","53.92","0.207","45.58"
"2016-11-08 00:41:00","2016","11","8","0","41","30.69","-88.2","56.1","0.577","92.1","1.236","72.63"
"2016-11-08 00:42:00","2016","11","8","0","42","30.69","-88.2","56.1","0.804","45","1.375","46.06"
"2016-11-08 00:43:00","2016","11","8","0","43","30.69","-88.2","56.1","1.359","80.2","2.029","70.37"
"2016-11-08 00:44:00","2016","11","8","0","44","30.69","-88.2","56.1","1.173","74.14","1.537","63.7"
"2016-11-08 00:45:00","2016","11","8","0","45","30.69","-88.2","56.1","1.107","89.7","1.41","70.11"
"2016-11-08 00:46:00","2016","11","8","0","46","30.69","-88.2","56.1","1.067","62.18","1.653","63.81"
"2016-11-08 00:47:00","2016","11","8","0","47","30.69","-88.2","56.1","0.804","87.6","1.218","59.76"
"2016-11-08 00:48:00","2016","11","8","0","48","30.69","-88.2","56.1","1.258","75.96","2.048","78.33"
"2016-11-08 00:49:00","2016","11","8","0","49","30.69","-88.2","56.1","1.189","81.1","1.986","77.79"
"2016-11-08 00:50:00","2016","11","8","0","50","30.69","-88.2","56.1","1.233","97.4","1.455","64.25"
"2016-11-08 00:51:00","2016","11","8","0","51","30.69","-88.2","56.1","1.418","80.3","1.973","64.19"
"2016-11-08 00:52:00","2016","11","8","0","52","30.69","-88.2","56.1","0.742","61.18","1.477","61.46"
"2016-11-08 00:53:00","2016","11","8","0","53","30.69","-88.2","56.1","0.983","81.8","1.199","66.58"
"2016-11-08 00:54:00","2016","11","8","0","54","30.69","-88.2","56.1","0.822","85.5","1.624","65.29"
"2016-11-08 00:55:00","2016","11","8","0","55","30.69","-88.2","56.1","1.604","70.99","2.546","60.38"
"2016-11-08 00:56:00","2016","11","8","0","56","30.69","-88.2","56.1","1.07","82.2","2.074","67.65"
"2016-11-08 00:57:00","2016","11","8","0","57","30.69","-88.2","56.1","0.869","73.87","1.865","49.73"
"2016-11-08 00:58:00","2016","11","8","0","58","30.69","-88.2","56.1","1.266","77.06","1.955","79.56"
"2016-11-08 00:59:00","2016","11","8","0","59","30.69","-88.2","56.1","0.861","92.8","1.439","69.46"
"2016-11-08 01:00:00","2016","11","8","1","0","30.69","-88.2","56.1","1.021","79.03","1.467","68.96"
"2016-11-08 01:01:00","2016","11","8","1","1","30.69","-88.2","56.1","1.691","69.4","2.45","63"
"2016-11-08 01:02:00","2016","11","8","1","2","30.69","-88.2","56.1","1.811","72.94","2.38","71.69"
"2016-11-08 01:03:00","2016","11","8","1","3","30.69","-88.2","56.1","0.941","83.8","2.107","73.92"
"2016-11-08 01:04:00","2016","11","8","1","4","30.69","-88.2","56.1","1.534","80.5","1.882","75.27"
"2016-11-08 01:05:00","2016","11","8","1","5","30.69","-88.2","56.1","1.428","59.37","1.9","66.34"
"2016-11-08 01:06:00","2016","11","8","1","6","30.69","-88.2","56.1","1.597","78.16","1.833","85.3"
"2016-11-08 01:07:00","2016","11","8","1","7","30.69","-88.2","56.1","1.704","85.8","2.486","80.9"
"2016-11-08 01:08:00","2016","11","8","1","8","30.69","-88.2","56.1","1.728","68.69","2.533","67.97"
"2016-11-08 01:09:00","2016","11","8","1","9","30.69","-88.2","56.1","2.252","73.01","3.453","77.44"
"2016-11-08 01:10:00","2016","11","8","1","10","30.69","-88.2","56.1","2.265","83.4","3.183","78.38"
"2016-11-08 01:11:00","2016","11","8","1","11","30.69","-88.2","56.1","1.648","83.8","2.604","71.61"
"2016-11-08 01:12:00","2016","11","8","1","12","30.69","-88.2","56.1","1.406","76.21","2.226","69.97"
"2016-11-08 01:13:00","2016","11","8","1","13","30.69","-88.2","56.1","1.068","88","1.465","67.87"
"2016-11-08 01:14:00","2016","11","8","1","14","30.69","-88.2","56.1","0.991","82","1.772","60.53"
"2016-11-08 01:15:00","2016","11","8","1","15","30.69","-88.2","56.1","1.775","94.1","2.538","72.45"
"2016-11-08 01:16:00","2016","11","8","1","16","30.69","-88.2","56.1","1.414","83.6","1.994","72.65"
"2016-11-08 01:17:00","2016","11","8","1","17","30.69","-88.2","56.1","1.575","96.3","1.668","82.1"
"2016-11-08 01:18:00","2016","11","8","1","18","30.69","-88.2","56.1","1.263","68.8","1.782","58.13"
"2016-11-08 01:19:00","2016","11","8","1","19","30.69","-88.2","56.1","1.207","72.29","1.785","77.04"
"2016-11-08 01:20:00","2016","11","8","1","20","30.69","-88.2","56.1","1.529","77.13","2.053","61.21"
"2016-11-08 01:21:00","2016","11","8","1","21","30.69","-88.2","56.1","1.87","56.64","2.61","62.27"
"2016-11-08 01:22:00","2016","11","8","1","22","30.69","-88.2","56.1","1.026","68.88","2.149","67.36"
"2016-11-08 01:23:00","2016","11","8","1","23","30.69","-88.2","56.1","1.323","83.2","2.12","68.24"
"2016-11-08 01:24:00","2016","11","8","1","24","30.69","-88.2","56.1","1.354","49.01","1.607","56.04"
"2016-11-08 01:25:00","2016","11","8","1","25","30.69","-88.2","56.1","1.284","84.6","1.898","70.16"
"2016-11-08 01:26:00","2016","11","8","1","26","30.69","-88.2","56.1","1.633","73.67","2.468","65.36"
"2016-11-08 01:27:00","2016","11","8","1","27","30.69","-88.2","56.1","1.527","64.6","2.329","62.3"
"2016-11-08 01:28:00","2016","11","8","1","28","30.69","-88.2","56.1","1.236","68.97","2.117","60.88"
"2016-11-08 01:29:00","2016","11","8","1","29","30.69","-88.2","56.1","1.312","52.92","2.208","60.13"
"2016-11-08 01:30:00","2016","11","8","1","30","30.69","-88.2","56.1","1.548","82.2","2.724","75.01"
"2016-11-08 01:31:00","2016","11","8","1","31","30.69","-88.2","56.1","1.793","96.5","2.274","84.6"
"2016-11-08 01:32:00","2016","11","8","1","32","30.69","-88.2","56.1","1.202","75.93","1.377","77.02"
"2016-11-08 01:33:00","2016","11","8","1","33","30.69","-88.2","56.1","1.321","84.7","2.11","69.33"
"2016-11-08 01:34:00","2016","11","8","1","34","30.69","-88.2","56.1","1.707","67.29","2.706","75.27"
"2016-11-08 01:35:00","2016","11","8","1","35","30.69","-88.2","56.1","1.632","98.7","1.785","71.9"
"2016-11-08 01:36:00","2016","11","8","1","36","30.69","-88.2","56.1","1.687","82.3","1.952","74.53"
"2016-11-08 01:37:00","2016","11","8","1","37","30.69","-88.2","56.1","1.022","63.84","2.083","67.47"
"2016-11-08 01:38:00","2016","11","8","1","38","30.69","-88.2","56.1","1.194","58.6","1.446","73.88"
"2016-11-08 01:39:00","2016","11","8","1","39","30.69","-88.2","56.1","1.575","72.3","1.718","73.98"
"2016-11-08 01:40:00","2016","11","8","1","40","30.69","-88.2","56.1","1.292","69.49","1.976","70.64"
"2016-11-08 01:41:00","2016","11","8","1","41","30.69","-88.2","56.1","1.973","63.34","2.396","58.68"
"2016-11-08 01:42:00","2016","11","8","1","42","30.69","-88.2","56.1","1.446","89.5","1.976","82.1"
"2016-11-08 01:43:00","2016","11","8","1","43","30.69","-88.2","56.1","1.088","76.85","1.674","62.82"
"2016-11-08 01:44:00","2016","11","8","1","44","30.69","-88.2","56.1","1.496","66.49","2.316","57.95"
"2016-11-08 01:45:00","2016","11","8","1","45","30.69","-88.2","56.1","1.676","65.82","2.612","68.61"
"2016-11-08 01:46:00","2016","11","8","1","46","30.69","-88.2","56.1","1.441","73.07","2.394","66.21"
"2016-11-08 01:47:00","2016","11","8","1","47","30.69","-88.2","56.1","1.462","76.88","2.014","70.66"
"2016-11-08 01:48:00","2016","11","8","1","48","30.69","-88.2","56.1","1.475","76.01","1.741","68.37"
"2016-11-08 01:49:00","2016","11","8","1","49","30.69","-88.2","56.1","1.292","75.73","1.94","60.68"
"2016-11-08 01:50:00","2016","11","8","1","50","30.69","-88.2","56.1","0.755","64.7","1.261","69.55"
"2016-11-08 01:51:00","2016","11","8","1","51","30.69","-88.2","56.1","1.656","81.6","2.976","67.12"
"2016-11-08 01:52:00","2016","11","8","1","52","30.69","-88.2","56.1","1.839","81","2.804","66.94"
"2016-11-08 01:53:00","2016","11","8","1","53","30.69","-88.2","56.1","1.815","74.85","2.357","69.01"
"2016-11-08 01:54:00","2016","11","8","1","54","30.69","-88.2","56.1","1.328","58.94","2.185","63.63"
"2016-11-08 01:55:00","2016","11","8","1","55","30.69","-88.2","56.1","1.302","77.39","2.295","64.26"
"2016-11-08 01:56:00","2016","11","8","1","56","30.69","-88.2","56.1","1.503","69.78","2.517","68.61"
"2016-11-08 01:57:00","2016","11","8","1","57","30.69","-88.2","56.1","1.543","71.61","2.233","69.22"
"2016-11-08 01:58:00","2016","11","8","1","58","30.69","-88.2","56.1","1.334","84","1.97","66.77"
"2016-11-08 01:59:00","2016","11","8","1","59","30.69","-88.2","56.1","1.196","87.3","1.953","85.4"
"2016-11-08 02:00:00","2016","11","8","2","0","30.69","-88.2","56.1","1.3","100.6","1.816","84.2"
"2016-11-08 02:01:00","2016","11","8","2","1","30.69","-88.2","56.1","0.903","68.98","1.421","63.31"
"2016-11-08 02:02:00","2016","11","8","2","2","30.69","-88.2","56.1","1.441","71.51","2.223","69.08"
"2016-11-08 02:03:00","2016","11","8","2","3","30.69","-88.2","56.1","1.873","66.86","2.558","63.25"
"2016-11-08 02:04:00","2016","11","8","2","4","30.69","-88.2","56.1","1.091","77.48","1.926","74.18"
"2016-11-08 02:05:00","2016","11","8","2","5","30.69","-88.2","56.1","1.593","64.96","2.381","67"
"2016-11-08 02:06:00","2016","11","8","2","6","30.69","-88.2","56.1","1.049","99.2","1.454","85.4"
"2016-11-08 02:07:00","2016","11","8","2","7","30.69","-88.2","56.1","1.449","67.8","2.515","66.48"
"2016-11-08 02:08:00","2016","11","8","2","8","30.69","-88.2","56.1","1.41","90","1.919","74.41"
"2016-11-08 02:09:00","2016","11","8","2","9","30.69","-88.2","56.1","0.949","73.44","1.364","77.49"
"2016-11-08 02:10:00","2016","11","8","2","10","30.69","-88.2","56.1","0.907","77.69","1.356","72.31"
"2016-11-08 02:11:00","2016","11","8","2","11","30.69","-88.2","56.1","1.287","66.5","2.265","63.33"
"2016-11-08 02:12:00","2016","11","8","2","12","30.69","-88.2","56.1","2.171","100","2.955","92.5"
"2016-11-08 02:13:00","2016","11","8","2","13","30.69","-88.2","56.1","1.235","80.1","1.526","76.42"
"2016-11-08 02:14:00","2016","11","8","2","14","30.69","-88.2","56.1","0.916","81.5","1.79","73.04"
"2016-11-08 02:15:00","2016","11","8","2","15","30.69","-88.2","56.1","1.245","83.1","1.282","72.58"
"2016-11-08 02:16:00","2016","11","8","2","16","30.69","-88.2","56.1","1.465","84.4","1.953","79.46"
"2016-11-08 02:17:00","2016","11","8","2","17","30.69","-88.2","56.1","1.555","78.21","1.949","80.8"
"2016-11-08 02:18:00","2016","11","8","2","18","30.69","-88.2","56.1","1.303","80.1","2.141","66.64"
"2016-11-08 02:19:00","2016","11","8","2","19","30.69","-88.2","56.1","1.424","90.6","2.158","69.85"
"2016-11-08 02:20:00","2016","11","8","2","20","30.69","-88.2","56.1","1.343","78.41","1.512","72.19"
"2016-11-08 02:21:00","2016","11","8","2","21","30.69","-88.2","56.1","1.155","78.01","1.922","70.18"
"2016-11-08 02:22:00","2016","11","8","2","22","30.69","-88.2","56.1","1.331","74.2","1.818","75.8"
"2016-11-08 02:23:00","2016","11","8","2","23","30.69","-88.2","56.1","1.125","85.5","1.414","78.11"
"2016-11-08 02:24:00","2016","11","8","2","24","30.69","-88.2","56.1","1.548","83.2","2.185","72.87"
"2016-11-08 02:25:00","2016","11","8","2","25","30.69","-88.2","56.1","1.442","71.9","1.975","65.35"
"2016-11-08 02:26:00","2016","11","8","2","26","30.69","-88.2","56.1","1.637","66.39","2.813","74.74"
"2016-11-08 02:27:00","2016","11","8","2","27","30.69","-88.2","56.1","1.571","75.15","2.205","69.21"
"2016-11-08 02:28:00","2016","11","8","2","28","30.69","-88.2","56.1","1.584","80.6","2.728","75.09"
"2016-11-08 02:29:00","2016","11","8","2","29","30.69","-88.2","56.1","1.641","58.94","2.048","69.31"
"2016-11-08 02:30:00","2016","11","8","2","30","30.69","-88.2","56.1","1.535","64.19","2.069","73.84"
"2016-11-08 02:31:00","2016","11","8","2","31","30.69","-88.2","56.1","1.137","72.31","2.136","67.05"
"2016-11-08 02:32:00","2016","11","8","2","32","30.69","-88.2","56.1","1.201","86.4","1.348","82.7"
"2016-11-08 02:33:00","2016","11","8","2","33","30.69","-88.2","56.1","1.312","73.15","1.712","71.52"
"2016-11-08 02:34:00","2016","11","8","2","34","30.69","-88.2","56.1","1.044","74.84","2.086","61.68"
"2016-11-08 02:35:00","2016","11","8","2","35","30.69","-88.2","56.1","1.459","76.7","1.741","65.39"
"2016-11-08 02:36:00","2016","11","8","2","36","30.69","-88.2","56.1","1.12","80.8","1.844","63.43"
"2016-11-08 02:37:00","2016","11","8","2","37","30.69","-88.2","56.1","1.032","72.73","1.733","64.96"
"2016-11-08 02:38:00","2016","11","8","2","38","30.69","-88.2","56.1","1.264","63.18","2.208","65.71"
"2016-11-08 02:39:00","2016","11","8","2","39","30.69","-88.2","56.1","1.365","76.93","1.96","71.5"
"2016-11-08 02:40:00","2016","11","8","2","40","30.69","-88.2","56.1","1.15","66.69","1.754","62.72"
"2016-11-08 02:41:00","2016","11","8","2","41","30.69","-88.2","56.1","1.885","72.11","2.463","64.8"
"2016-11-08 02:42:00","2016","11","8","2","42","30.69","-88.2","56.1","1.468","74.31","2.314","77.06"
"2016-11-08 02:43:00","2016","11","8","2","43","30.69","-88.2","56.1","1.668","78.64","2.791","73.13"
"2016-11-08 02:44:00","2016","11","8","2","44","30.69","-88.2","56.1","1.481","70.87","2.218","72.96"
"2016-11-08 02:45:00","2016","11","8","2","45","30.69","-88.2","56.1","0.97","74.22","1.632","66.64"
"2016-11-08 02:46:00","2016","11","8","2","46","30.69","-88.2","56.1","2.226","78.24","3.007","72.53"
"2016-11-08 02:47:00","2016","11","8","2","47","30.69","-88.2","56.1","1.032","79.87","1.878","65.19"
"2016-11-08 02:48:00","2016","11","8","2","48","30.69","-88.2","56.1","1.227","75.15","2.262","65.71"
"2016-11-08 02:49:00","2016","11","8","2","49","30.69","-88.2","56.1","1.04","67.8","1.958","60.85"
"2016-11-08 02:50:00","2016","11","8","2","50","30.69","-88.2","56.1","2.089","68.43","2.927","63.58"
"2016-11-08 02:51:00","2016","11","8","2","51","30.69","-88.2","56.1","1.341","75.82","2.019","65.49"
"2016-11-08 02:52:00","2016","11","8","2","52","30.69","-88.2","56.1","0.823","76.38","1.736","74.72"
"2016-11-08 02:53:00","2016","11","8","2","53","30.69","-88.2","56.1","1.165","76.79","1.882","63.82"
"2016-11-08 02:54:00","2016","11","8","2","54","30.69","-88.2","56.1","1.403","62.19","1.937","73.13"
"2016-11-08 02:55:00","2016","11","8","2","55","30.69","-88.2","56.1","0.872","75.93","1.485","67.46"
"2016-11-08 02:56:00","2016","11","8","2","56","30.69","-88.2","56.1","0.91","89.5","2.156","61.99"
"2016-11-08 02:57:00","2016","11","8","2","57","30.69","-88.2","56.1","1.818","73.71","2.702","71.16"
"2016-11-08 02:58:00","2016","11","8","2","58","30.69","-88.2","56.1","2.443","77.51","3.456","71.73"
"2016-11-08 02:59:00","2016","11","8","2","59","30.69","-88.2","56.1","1.187","74.64","1.601","64.33"
"2016-11-08 03:00:00","2016","11","8","3","0","30.69","-88.2","56.1","1.272","91.8","1.842","67.96"
"2016-11-08 03:01:00","2016","11","8","3","1","30.69","-88.2","56.1","1.553","70.5","2.641","65.54"
"2016-11-08 03:02:00","2016","11","8","3","2","30.69","-88.2","56.1","1.485","70.84","2.426","61.72"
"2016-11-08 03:03:00","2016","11","8","3","3","30.69","-88.2","56.1","1.855","64.4","2.772","70.8"
"2016-11-08 03:04:00","2016","11","8","3","4","30.69","-88.2","56.1","1.305","75.5","2.47","67.4"
"2016-11-08 03:05:00","2016","11","8","3","5","30.69","-88.2","56.1","1.579","62.64","2.564","62.4"
"2016-11-08 03:06:00","2016","11","8","3","6","30.69","-88.2","56.1","1.708","68.64","2.553","63.86"
"2016-11-08 03:07:00","2016","11","8","3","7","30.69","-88.2","56.1","1.459","69.49","2.484","62.69"
"2016-11-08 03:08:00","2016","11","8","3","8","30.69","-88.2","56.1","1.431","86.4","2.172","64.62"
"2016-11-08 03:09:00","2016","11","8","3","9","30.69","-88.2","56.1","1.903","54.88","2.961","62.09"
"2016-11-08 03:10:00","2016","11","8","3","10","30.69","-88.2","56.1","1.472","74.83","2.272","67.98"
"2016-11-08 03:11:00","2016","11","8","3","11","30.69","-88.2","56.1","1.395","65.27","2.584","58.07"
"2016-11-08 03:12:00","2016","11","8","3","12","30.69","-88.2","56.1","1.529","61.73","2.494","67.78"
"2016-11-08 03:13:00","2016","11","8","3","13","30.69","-88.2","56.1","2.083","65.5","3.432","59.05"
"2016-11-08 03:14:00","2016","11","8","3","14","30.69","-88.2","56.1","1.666","73.04","2.811","65.47"
"2016-11-08 03:15:00","2016","11","8","3","15","30.69","-88.2","56.1","1.646","67.27","2.675","57.61"
"2016-11-08 03:16:00","2016","11","8","3","16","30.69","-88.2","56.1","1.367","70.9","1.965","68.13"
"2016-11-08 03:17:00","2016","11","8","3","17","30.69","-88.2","56.1","0.991","64.48","1.882","61.65"
"2016-11-08 03:18:00","2016","11","8","3","18","30.69","-88.2","56.1","1.016","67.16","1.904","69.57"
"2016-11-08 03:19:00","2016","11","8","3","19","30.69","-88.2","56.1","1.367","67.69","2.083","67.43"
"2016-11-08 03:20:00","2016","11","8","3","20","30.69","-88.2","56.1","1.135","80.7","2.004","70.23"
"2016-11-08 03:21:00","2016","11","8","3","21","30.69","-88.2","56.1","1.553","93.2","2.109","61.55"
"2016-11-08 03:22:00","2016","11","8","3","22","30.69","-88.2","56.1","1.622","95.2","2.069","70.16"
"2016-11-08 03:23:00","2016","11","8","3","23","30.69","-88.2","56.1","1.571","80.1","2.146","69.61"
"2016-11-08 03:24:00","2016","11","8","3","24","30.69","-88.2","56.1","1.834","65.81","2.798","64.5"
"2016-11-08 03:25:00","2016","11","8","3","25","30.69","-88.2","56.1","1.958","69.26","2.726","63.48"
"2016-11-08 03:26:00","2016","11","8","3","26","30.69","-88.2","56.1","1.395","71.83","2.228","63.89"
"2016-11-08 03:27:00","2016","11","8","3","27","30.69","-88.2","56.1","1.176","71.04","2.194","64.14"
"2016-11-08 03:28:00","2016","11","8","3","28","30.69","-88.2","56.1","1.625","69.96","2.672","61.35"
"2016-11-08 03:29:00","2016","11","8","3","29","30.69","-88.2","56.1","1.287","70.45","2.377","64.6"
"2016-11-08 03:30:00","2016","11","8","3","30","30.69","-88.2","56.1","1.656","65.9","2.181","61.42"
"2016-11-08 03:31:00","2016","11","8","3","31","30.69","-88.2","56.1","1.328","75.34","2.202","75.43"
"2016-11-08 03:32:00","2016","11","8","3","32","30.69","-88.2","56.1","1.331","71.02","2.305","67.45"
"2016-11-08 03:33:00","2016","11","8","3","33","30.69","-88.2","56.1","1.346","92.6","2.182","72.41"
"2016-11-08 03:34:00","2016","11","8","3","34","30.69","-88.2","56.1","0.902","85.4","1.935","67.82"
"2016-11-08 03:35:00","2016","11","8","3","35","30.69","-88.2","56.1","1.272","71.59","2.296","68.89"
"2016-11-08 03:36:00","2016","11","8","3","36","30.69","-88.2","56.1","1.165","74.65","1.895","76.6"
"2016-11-08 03:37:00","2016","11","8","3","37","30.69","-88.2","56.1","1.346","67.32","2.061","70.8"
"2016-11-08 03:38:00","2016","11","8","3","38","30.69","-88.2","56.1","1.614","93.8","2.238","83.2"
"2016-11-08 03:39:00","2016","11","8","3","39","30.69","-88.2","56.1","1.176","67.54","1.97","63.13"
"2016-11-08 03:40:00","2016","11","8","3","40","30.69","-88.2","56.1","1.333","75.04","2.336","58.36"
"2016-11-08 03:41:00","2016","11","8","3","41","30.69","-88.2","56.1","1.62","55.03","2.453","64.54"
"2016-11-08 03:42:00","2016","11","8","3","42","30.69","-88.2","56.1","1.299","77.01","2.094","68.76"
"2016-11-08 03:43:00","2016","11","8","3","43","30.69","-88.2","56.1","1.08","69.46","1.896","62.85"
"2016-11-08 03:44:00","2016","11","8","3","44","30.69","-88.2","56.1","1.089","65.38","1.748","59.27"
"2016-11-08 03:45:00","2016","11","8","3","45","30.69","-88.2","56.1","1.361","62.56","2.171","66.6"
"2016-11-08 03:46:00","2016","11","8","3","46","30.69","-88.2","56.1","1.134","81.2","1.998","72.49"
"2016-11-08 03:47:00","2016","11","8","3","47","30.69","-88.2","56.1","1.008","74.08","1.663","68.17"
"2016-11-08 03:48:00","2016","11","8","3","48","30.69","-88.2","56.1","1.165","76.7","1.256","63.69"
"2016-11-08 03:49:00","2016","11","8","3","49","30.69","-88.2","56.1","1.248","67","1.873","64.99"
"2016-11-08 03:50:00","2016","11","8","3","50","30.69","-88.2","56.1","0.933","70.8","1.859","61.68"
"2016-11-08 03:51:00","2016","11","8","3","51","30.69","-88.2","56.1","1.477","53.58","2.479","61.74"
"2016-11-08 03:52:00","2016","11","8","3","52","30.69","-88.2","56.1","1.439","73.78","2.672","68.33"
"2016-11-08 03:53:00","2016","11","8","3","53","30.69","-88.2","56.1","1.31","82.9","2.148","69.31"
"2016-11-08 03:54:00","2016","11","8","3","54","30.69","-88.2","56.1","1.578","78.72","1.976","60.15"
"2016-11-08 03:55:00","2016","11","8","3","55","30.69","-88.2","56.1","1.073","62.45","2.109","64.18"
"2016-11-08 03:56:00","2016","11","8","3","56","30.69","-88.2","56.1","1.173","81.9","2.058","65.64"
"2016-11-08 03:57:00","2016","11","8","3","57","30.69","-88.2","56.1","0.978","69.42","2.004","64.98"
"2016-11-08 03:58:00","2016","11","8","3","58","30.69","-88.2","56.1","1.352","60.85","2.279","65.83"
"2016-11-08 03:59:00","2016","11","8","3","59","30.69","-88.2","56.1","1.027","82.4","1.828","61.64"
"2016-11-08 04:00:00","2016","11","8","4","0","30.69","-88.2","56.1","1.238","80.5","2.92","63.77"
"2016-11-08 04:01:00","2016","11","8","4","1","30.69","-88.2","56.1","1.475","80.5","2.45","64.26"
"2016-11-08 04:02:00","2016","11","8","4","2","30.69","-88.2","56.1","1.168","84","1.772","61.82"
"2016-11-08 04:03:00","2016","11","8","4","3","30.69","-88.2","56.1","0.947","52.73","1.581","62.51"
"2016-11-08 04:04:00","2016","11","8","4","4","30.69","-88.2","56.1","1.316","70.49","2.177","71.46"
"2016-11-08 04:05:00","2016","11","8","4","5","30.69","-88.2","56.1","1.916","60.99","2.708","57.69"
"2016-11-08 04:06:00","2016","11","8","4","6","30.69","-88.2","56.1","1.544","63.27","2.465","63.11"
"2016-11-08 04:07:00","2016","11","8","4","7","30.69","-88.2","56.1","1.463","68.56","2.509","68.42"
"2016-11-08 04:08:00","2016","11","8","4","8","30.69","-88.2","56.1","1.622","74.67","2.795","65.55"
"2016-11-08 04:09:00","2016","11","8","4","9","30.69","-88.2","56.1","1.383","72.36","2.117","62.3"
"2016-11-08 04:10:00","2016","11","8","4","10","30.69","-88.2","56.1","1.766","65.95","2.827","58.62"
