"TS","Year","Month","DayOfMon","Hour","Minute","Lat","Lon","Elev","WndSpd_2m_WVc_1","WndSpd_2m_WVc_3","WndSpd_10m_WVc_1","WndSpd_10m_WVc_3"
"2016-12-06 00:00:00","2016","12","6","0","0","30.69","-88.2","56.1","0.426","17.76","0.777","27.18"
"2016-12-06 00:01:00","2016","12","6","0","1","30.69","-88.2","56.1","0.24","25.76","0.209","62.53"
"2016-12-06 00:02:00","2016","12","6","0","2","30.69","-88.2","56.1","0.002","25.86","0.14","169.3"
"2016-12-06 00:03:00","2016","12","6","0","3","30.69","-88.2","56.1","0.082","255.4","0.01","225.4"
"2016-12-06 00:04:00","2016","12","6","0","4","30.69","-88.2","56.1","0.354","234.4","0.158","228.3"
"2016-12-06 00:05:00","2016","12","6","0","5","30.69","-88.2","56.1","0.002","234.5","0.002","228.3"
"2016-12-06 00:06:00","2016","12","6","0","6","30.69","-88.2","56.1","0.002","234.5","0.131","111"
"2016-12-06 00:07:00","2016","12","6","0","7","30.69","-88.2","56.1","0.002","182.1","0.302","107.1"
"2016-12-06 00:08:00","2016","12","6","0","8","30.69","-88.2","56.1","0.155","194","0.289","206.3"
"2016-12-06 00:09:00","2016","12","6","0","9","30.69","-88.2","56.1","0.113","193.5","0.091","145.5"
"2016-12-06 00:10:00","2016","12","6","0","10","30.69","-88.2","56.1","0.216","141.9","0.448","126.3"
"2016-12-06 00:11:00","2016","12","6","0","11","30.69","-88.2","56.1","0.206","77.23","0.967","110.2"
"2016-12-06 00:12:00","2016","12","6","0","12","30.69","-88.2","56.1","0.147","59","0.621","116.7"
"2016-12-06 00:13:00","2016","12","6","0","13","30.69","-88.2","56.1","0.002","60.51","0.265","120.6"
"2016-12-06 00:14:00","2016","12","6","0","14","30.69","-88.2","56.1","0.002","55.83","0.07","145.2"
"2016-12-06 00:15:00","2016","12","6","0","15","30.69","-88.2","56.1","0.55","126.8","0.639","125.4"
"2016-12-06 00:16:00","2016","12","6","0","16","30.69","-88.2","56.1","0.562","101.6","1.22","109.3"
"2016-12-06 00:17:00","2016","12","6","0","17","30.69","-88.2","56.1","0.797","94.3","1.423","114.4"
"2016-12-06 00:18:00","2016","12","6","0","18","30.69","-88.2","56.1","0.745","99.4","0.642","119.4"
