"TS","Year","Month","DayOfMon","Hour","Minute","Lat","Lon","Elev","AirT_1pt5m","AirT_2m","AirT_9pt5m","AirT_10m","RH_2m","RH_10m","Pressure_1","Pressure_2","WndSpd_2m_WVc_1","WndSpd_2m_WVc_3","WndSpd_10m_WVc_1","WndSpd_10m_WVc_3"
"2017-05-24 01:05:00","2017","5","24","1","5","30.69","-88.2","56.1","20.33","20.25","20.47","20.91","95.2","96.6","998.6276","998.6477","0.002","186.2","0.002","213.3"
"2017-05-24 01:06:00","2017","5","24","1","6","30.69","-88.2","56.1","20.29","20.24","20.43","20.85","95.1","96.6","998.6276","998.6477","0.002","186.2","0.002","213.3"
"2017-05-24 01:07:00","2017","5","24","1","7","30.69","-88.2","56.1","20.25","20.2","20.4","20.83","95.1","96.6","998.6484","998.6886","0.002","187","0.021","228.7"
"2017-05-24 01:08:00","2017","5","24","1","8","30.69","-88.2","56.1","20.22","20.18","20.38","20.8","95.1","96.6","998.665","998.6851","0.002","187.1","0.25","228.9"
"2017-05-24 01:09:00","2017","5","24","1","9","30.69","-88.2","56.1","20.2","20.16","20.37","20.82","95.1","96.6","998.6663","998.6863","0.002","188.9","0.434","213.9"
"2017-05-24 01:10:00","2017","5","24","1","10","30.69","-88.2","56.1","20.19","20.13","20.37","20.8","95.1","96.6","998.6663","998.7064","0.002","188.9","0.315","207.5"
"2017-05-24 01:11:00","2017","5","24","1","11","30.69","-88.2","56.1","20.22","20.13","20.36","20.77","95.1","96.6","998.6896","998.7096","0.002","188.9","0.319","205.2"
"2017-05-24 01:12:00","2017","5","24","1","12","30.69","-88.2","56.1","20.24","20.16","20.37","20.79","95.2","96.6","998.6657","998.6858","0.002","188.8","0.278","205.3"
"2017-05-24 01:13:00","2017","5","24","1","13","30.69","-88.2","56.1","20.24","20.17","20.39","20.81","95.2","96.7","998.6468","998.6669","0.002","188.3","0.116","205.4"
"2017-05-24 01:14:00","2017","5","24","1","14","30.69","-88.2","56.1","20.25","20.17","20.37","20.82","95.2","96.6","998.6669","998.687","0.002","188.3","0.011","205.4"
"2017-05-24 01:15:00","2017","5","24","1","15","30.69","-88.2","56.1","20.25","20.16","20.36","20.78","95.2","96.6","998.6678","998.6879","0.002","188.3","0.002","206.7"
"2017-05-24 01:16:00","2017","5","24","1","16","30.69","-88.2","56.1","20.25","20.17","20.31","20.77","95.2","96.4","998.7468","998.7468","0.002","188.9","0.042","263.3"
"2017-05-24 01:17:00","2017","5","24","1","17","30.69","-88.2","56.1","20.23","20.16","20.32","20.76","95.2","96.6","998.7657","998.7859","0.002","196.6","0.252","261.3"
"2017-05-24 01:18:00","2017","5","24","1","18","30.69","-88.2","56.1","20.25","20.18","20.27","20.67","95.2","96.5","998.7859","998.826","0.002","197.5","0.325","260.4"
"2017-05-24 01:19:00","2017","5","24","1","19","30.69","-88.2","56.1","20.23","20.16","20.24","20.66","95.2","96.5","998.8071","998.8273","0.002","197","0.198","253.5"
"2017-05-24 01:20:00","2017","5","24","1","20","30.69","-88.2","56.1","20.17","20.11","20.21","20.63","95.2","96.5","998.7839","998.8642","0.002","197.6","0.149","253.5"
"2017-05-24 01:21:00","2017","5","24","1","21","30.69","-88.2","56.1","20.16","20.09","20.2","20.64","95.1","96.6","998.7856","998.8257","0.002","197.3","0.008","253.5"
"2017-05-24 01:22:00","2017","5","24","1","22","30.69","-88.2","56.1","20.16","20.08","20.18","20.59","95.1","96.5","998.7454","998.8057","0.002","196.8","0.139","205.8"
"2017-05-24 01:23:00","2017","5","24","1","23","30.69","-88.2","56.1","20.15","20.08","20.2","20.62","95.2","96.7","998.7488","998.7689","0.002","196.8","0.217","203.7"
"2017-05-24 01:24:00","2017","5","24","1","24","30.69","-88.2","56.1","20.15","20.06","20.22","20.68","95.2","96.7","998.7072","998.7473","0.002","194.3","0.011","203.9"
"2017-05-24 01:25:00","2017","5","24","1","25","30.69","-88.2","56.1","20.16","20.07","20.21","20.61","95.2","96.6","998.6659","998.7261","0.002","194.2","0.123","200"
"2017-05-24 01:26:00","2017","5","24","1","26","30.69","-88.2","56.1","20.16","20.06","20.23","20.68","95.3","96.7","998.6659","998.7261","0.002","194.3","0.064","201.2"
"2017-05-24 01:27:00","2017","5","24","1","27","30.69","-88.2","56.1","20.17","20.07","20.24","20.66","95.3","96.7","998.667","998.7072","0.002","194.3","0.002","201.2"
"2017-05-24 01:28:00","2017","5","24","1","28","30.69","-88.2","56.1","20.16","20.08","20.23","20.63","95.2","96.6","998.6278","998.6478","0.002","194.3","0.002","201.2"
"2017-05-24 01:29:00","2017","5","24","1","29","30.69","-88.2","56.1","20.16","20.07","20.27","20.7","95.2","96.8","998.6063","998.6465","0.002","194.8","0.002","202.4"
"2017-05-24 01:30:00","2017","5","24","1","30","30.69","-88.2","56.1","20.1","20.05","20.27","20.74","95.2","96.7","998.5662","998.6264","0.002","194.8","0.002","202.3"
"2017-05-24 01:31:00","2017","5","24","1","31","30.69","-88.2","56.1","20.06","20","20.25","20.7","95.1","96.7","998.5471","998.6073","0.002","195.1","0.002","202.3"
"2017-05-24 01:32:00","2017","5","24","1","32","30.69","-88.2","56.1","20.04","19.98","20.2","20.66","95.1","96.7","998.5437","998.5638","0.002","195.2","0.002","202.3"
"2017-05-24 01:33:00","2017","5","24","1","33","30.69","-88.2","56.1","20.01","19.96","20.17","20.63","95.1","96.6","998.5452","998.6055","0.002","195","0.002","201.5"
"2017-05-24 01:34:00","2017","5","24","1","34","30.69","-88.2","56.1","20.02","19.95","20.14","20.58","95.2","96.7","998.6055","998.6456","0.002","195","0.02","233.5"
"2017-05-24 01:35:00","2017","5","24","1","35","30.69","-88.2","56.1","20.02","19.95","20.15","20.62","95.2","96.7","998.6669","998.707","0.033","230.5","0.002","236.4"
"2017-05-24 01:36:00","2017","5","24","1","36","30.69","-88.2","56.1","20.06","19.97","20.11","20.55","95.3","96.6","998.7439","998.7841","0.185","233.5","0.327","250"
"2017-05-24 01:37:00","2017","5","24","1","37","30.69","-88.2","56.1","20.07","19.98","20.08","20.52","95.3","96.7","998.8258","998.866","0.364","253.7","0.477","255.7"
"2017-05-24 01:38:00","2017","5","24","1","38","30.69","-88.2","56.1","20.09","19.98","20.09","20.5","95.3","96.7","998.866","998.9262","0.261","257.4","0.366","255.9"
"2017-05-24 01:39:00","2017","5","24","1","39","30.69","-88.2","56.1","20.12","20","20.11","20.58","95.3","96.8","998.8873","998.9476","0.235","257.4","0.317","257.7"
"2017-05-24 01:40:00","2017","5","24","1","40","30.69","-88.2","56.1","20.09","19.99","20.12","20.58","95.3","96.8","998.8662","998.9264","0.27","258.5","0.175","247.9"
"2017-05-24 01:41:00","2017","5","24","1","41","30.69","-88.2","56.1","20.11","19.99","20.13","20.56","95.3","96.8","998.8674","998.9076","0.188","258.3","0.067","245.1"
"2017-05-24 01:42:00","2017","5","24","1","42","30.69","-88.2","56.1","20.12","20.01","20.15","20.6","95.3","96.8","998.8674","998.8875","0.002","258.1","0.002","245.1"
"2017-05-24 01:43:00","2017","5","24","1","43","30.69","-88.2","56.1","20.14","20","20.15","20.58","95.3","96.8","998.8303","998.8505","0.108","257.1","0.131","249.7"
"2017-05-24 01:44:00","2017","5","24","1","44","30.69","-88.2","56.1","20.15","20.02","20.19","20.66","95.4","96.9","998.8107","998.8508","0.002","257.1","0.118","230.9"
"2017-05-24 01:45:00","2017","5","24","1","45","30.69","-88.2","56.1","20.19","20.04","20.21","20.61","95.4","96.9","998.7708","998.8311","0.002","257","0.002","229.8"
"2017-05-24 01:46:00","2017","5","24","1","46","30.69","-88.2","56.1","20.2","20.08","20.21","20.64","95.4","96.8","998.7507","998.7909","0.002","255.3","0.145","180.7"
"2017-05-24 01:47:00","2017","5","24","1","47","30.69","-88.2","56.1","20.21","20.09","20.22","20.68","95.4","96.8","998.7711","998.7911","0.002","254.9","0.088","184.2"
"2017-05-24 01:48:00","2017","5","24","1","48","30.69","-88.2","56.1","20.24","20.09","20.23","20.71","95.4","96.9","998.7469","998.8071","0.002","255","0.002","185.6"
"2017-05-24 01:49:00","2017","5","24","1","49","30.69","-88.2","56.1","20.27","20.12","20.25","20.68","95.4","96.8","998.7659","998.806","0.002","255.1","0.175","189.8"
"2017-05-24 01:50:00","2017","5","24","1","50","30.69","-88.2","56.1","20.28","20.14","20.27","20.71","95.4","96.9","998.7458","998.786","0.002","255","0.057","241.3"
"2017-05-24 01:51:00","2017","5","24","1","51","30.69","-88.2","56.1","20.32","20.16","20.27","20.7","95.4","96.8","998.7069","998.7671","0.002","255.1","0.002","242.2"
"2017-05-24 01:52:00","2017","5","24","1","52","30.69","-88.2","56.1","20.35","20.18","20.27","20.73","95.5","96.8","998.6857","998.7258","0.002","256","0.002","242.4"
"2017-05-24 01:53:00","2017","5","24","1","53","30.69","-88.2","56.1","20.36","20.21","20.28","20.72","95.5","96.9","998.6267","998.6869","0.002","256.7","0.002","244.1"
"2017-05-24 01:54:00","2017","5","24","1","54","30.69","-88.2","56.1","20.36","20.2","20.29","20.71","95.4","96.8","998.6066","998.6467","0.002","256.7","0.002","244.5"
"2017-05-24 01:55:00","2017","5","24","1","55","30.69","-88.2","56.1","20.35","20.2","20.27","20.74","95.4","96.9","998.5895","998.6096","0.002","256.7","0.002","247.3"
"2017-05-24 01:56:00","2017","5","24","1","56","30.69","-88.2","56.1","20.33","20.19","20.27","20.72","95.4","96.8","998.5455","998.5857","0.002","256.7","0.002","271.1"
"2017-05-24 01:57:00","2017","5","24","1","57","30.69","-88.2","56.1","20.32","20.2","20.3","20.75","95.3","97","998.5446","998.5647","0.002","256.7","0.002","270.5"
"2017-05-24 01:58:00","2017","5","24","1","58","30.69","-88.2","56.1","20.32","20.18","20.3","20.76","95.3","96.9","998.5647","998.5847","0.002","256.7","0.002","270.4"
"2017-05-24 01:59:00","2017","5","24","1","59","30.69","-88.2","56.1","20.34","20.21","20.3","20.77","95.3","96.9","998.6082","998.6685","0.002","256.7","0.002","270.1"
"2017-05-24 02:00:00","2017","5","24","2","0","30.69","-88.2","56.1","20.36","20.22","20.3","20.74","95.4","96.9","998.6829","998.7029","0.002","256.6","0.002","260.6"
"2017-05-24 02:01:00","2017","5","24","2","1","30.69","-88.2","56.1","20.38","20.24","20.31","20.75","95.4","96.9","998.7047","998.7649","0.002","256.5","0.096","260.4"
"2017-05-24 02:02:00","2017","5","24","2","2","30.69","-88.2","56.1","20.41","20.26","20.29","20.72","95.4","96.9","998.7649","998.8051","0.002","256.5","0.17","260.5"
"2017-05-24 02:03:00","2017","5","24","2","3","30.69","-88.2","56.1","20.42","20.28","20.31","20.77","95.5","96.9","998.7664","998.8065","0.038","256.6","0.162","253"
"2017-05-24 02:04:00","2017","5","24","2","4","30.69","-88.2","56.1","20.43","20.28","20.32","20.77","95.4","96.9","998.7454","998.8055","0.002","256.5","0.002","243.3"
"2017-05-24 02:05:00","2017","5","24","2","5","30.69","-88.2","56.1","20.43","20.28","20.36","20.79","95.4","97","998.7445","998.7847","0.002","256.5","0.005","216.8"
"2017-05-24 02:06:00","2017","5","24","2","6","30.69","-88.2","56.1","20.45","20.29","20.4","20.84","95.4","97","998.7445","998.7847","0.002","256.5","0.046","204.1"
"2017-05-24 02:07:00","2017","5","24","2","7","30.69","-88.2","56.1","20.46","20.3","20.4","20.8","95.4","97","998.726","998.7661","0.002","256.5","0.002","204.1"
"2017-05-24 02:08:00","2017","5","24","2","8","30.69","-88.2","56.1","20.44","20.3","20.39","20.83","95.5","97","998.7029","998.7631","0.002","256.5","0.002","204.1"
"2017-05-24 02:09:00","2017","5","24","2","9","30.69","-88.2","56.1","20.43","20.29","20.36","20.81","95.4","96.9","998.7025","998.7427","0.002","256.5","0.002","204.1"
"2017-05-24 02:10:00","2017","5","24","2","10","30.69","-88.2","56.1","20.42","20.3","20.36","20.75","95.4","96.9","998.7427","998.7628","0.002","256.5","0.064","206.4"
"2017-05-24 02:11:00","2017","5","24","2","11","30.69","-88.2","56.1","20.4","20.28","20.33","20.75","95.3","96.9","998.7445","998.7645","0.002","256.5","0.025","217.4"
"2017-05-24 02:12:00","2017","5","24","2","12","30.69","-88.2","56.1","20.41","20.28","20.31","20.74","95.4","96.9","998.7017","998.7618","0.002","256.5","0.48","225.9"
"2017-05-24 02:13:00","2017","5","24","2","13","30.69","-88.2","56.1","20.42","20.29","20.32","20.76","95.4","96.9","998.6635","998.7238","0.002","255.1","0.011","229.5"
"2017-05-24 02:14:00","2017","5","24","2","14","30.69","-88.2","56.1","20.42","20.3","20.36","20.8","95.4","97","998.6234","998.6434","0.002","255.1","0.002","229.5"
"2017-05-24 02:15:00","2017","5","24","2","15","30.69","-88.2","56.1","20.41","20.3","20.37","20.81","95.4","97","998.5848","998.6651","0.002","255.1","0.002","229.5"
"2017-05-24 02:16:00","2017","5","24","2","16","30.69","-88.2","56.1","20.4","20.29","20.38","20.82","95.4","96.9","998.5798","998.62","0.002","255.2","0.002","229.6"
"2017-05-24 02:17:00","2017","5","24","2","17","30.69","-88.2","56.1","20.37","20.27","20.36","20.78","95.3","96.9","998.5399","998.6001","0.002","255.1","0.002","229.5"
"2017-05-24 02:18:00","2017","5","24","2","18","30.69","-88.2","56.1","20.33","20.22","20.33","20.77","95.3","96.9","998.5399","998.5599","0.002","255.1","0.002","229.6"
"2017-05-24 02:19:00","2017","5","24","2","19","30.69","-88.2","56.1","20.28","20.2","20.29","20.71","95.2","96.9","998.502","998.5421","0.002","255.1","0.002","229.6"
"2017-05-24 02:20:00","2017","5","24","2","20","30.69","-88.2","56.1","20.27","20.17","20.28","20.7","95.2","96.9","998.4172","998.4574","0.002","255.1","0.002","227.4"
"2017-05-24 02:21:00","2017","5","24","2","21","30.69","-88.2","56.1","20.25","20.16","20.27","20.72","95.3","96.9","998.3375","998.3575","0.002","255.1","0.002","227.4"
"2017-05-24 02:22:00","2017","5","24","2","22","30.69","-88.2","56.1","20.24","20.13","20.25","20.73","95.3","96.9","998.2371","998.2773","0.002","255.1","0.002","227.4"
"2017-05-24 02:23:00","2017","5","24","2","23","30.69","-88.2","56.1","20.22","20.12","20.24","20.67","95.3","96.9","998.1815","998.2217","0.002","255.1","0.002","227.4"
"2017-05-24 02:24:00","2017","5","24","2","24","30.69","-88.2","56.1","20.23","20.11","20.22","20.7","95.3","96.9","998.1188","998.179","0.002","255.1","0.002","227.4"
"2017-05-24 02:25:00","2017","5","24","2","25","30.69","-88.2","56.1","20.25","20.11","20.27","20.7","95.3","97","998.1188","998.159","0.002","255.4","0.154","295.7"
"2017-05-24 02:26:00","2017","5","24","2","26","30.69","-88.2","56.1","20.19","20.1","20.24","20.69","95.3","96.9","998.0988","998.159","0.27","258.8","0.35","298.5"
"2017-05-24 02:27:00","2017","5","24","2","27","30.69","-88.2","56.1","20.18","20.08","20.23","20.68","95.3","96.9","998.103","998.123","0.108","258.8","0.292","297.1"
"2017-05-24 02:28:00","2017","5","24","2","28","30.69","-88.2","56.1","20.21","20.1","20.23","20.65","95.4","97","998.0842","998.1243","0.002","258.7","0.315","294.7"
"2017-05-24 02:29:00","2017","5","24","2","29","30.69","-88.2","56.1","20.25","20.11","20.24","20.67","95.4","97","998.063","998.1031","0.002","258.7","0.278","291.4"
"2017-05-24 02:30:00","2017","5","24","2","30","30.69","-88.2","56.1","20.23","20.1","20.24","20.65","95.4","97","998.063","998.0831","0.002","258.7","0.225","286.1"
"2017-05-24 02:31:00","2017","5","24","2","31","30.69","-88.2","56.1","20.2","20.09","20.23","20.66","95.4","97","998.0242","998.0442","0.047","259","0.322","283.9"
"2017-05-24 02:32:00","2017","5","24","2","32","30.69","-88.2","56.1","20.2","20.08","20.21","20.68","95.4","97","997.9407","998.0009","0.023","258.9","0.305","284.4"
"2017-05-24 02:33:00","2017","5","24","2","33","30.69","-88.2","56.1","20.17","20.07","20.17","20.63","95.4","96.9","997.9402","997.9603","0.023","258.6","0.088","283.8"
"2017-05-24 02:34:00","2017","5","24","2","34","30.69","-88.2","56.1","20.15","20.05","20.15","20.59","95.3","97","997.9402","998.0004","0.002","258","0.002","284.4"
"2017-05-24 02:35:00","2017","5","24","2","35","30.69","-88.2","56.1","20.13","20.03","20.14","20.62","95.3","97","998.0222","998.0424","0.002","258","0.002","284.6"
