"TS","Year","Month","DayOfMon","Hour","Minute","Lat","Lon","Elev","WndSpd_2m_WVc_1","WndSpd_2m_WVc_3","WndSpd_10m_WVc_1","WndSpd_10m_WVc_3"
"2016-12-15 00:00:00","2016","12","15","0","0","30.69","-88.2","56.1","0.564","83.9","0.508","86.2"
"2016-12-15 00:01:00","2016","12","15","0","1","30.69","-88.2","56.1","0.825","56.31","1.174","49.44"
"2016-12-15 00:02:00","2016","12","15","0","2","30.69","-88.2","56.1","0.562","185.8","1.23","301.2"
"2016-12-15 00:03:00","2016","12","15","0","3","30.69","-88.2","56.1","0.83","147.6","1.134","84.2"
"2016-12-15 00:04:00","2016","12","15","0","4","30.69","-88.2","56.1","0.482","58.85","0.926","66.88"
"2016-12-15 00:05:00","2016","12","15","0","5","30.69","-88.2","56.1","0.189","190.9","0.265","56.03"
"2016-12-15 00:06:00","2016","12","15","0","6","30.69","-88.2","56.1","0.423","208.7","0.706","286.5"
"2016-12-15 00:07:00","2016","12","15","0","7","30.69","-88.2","56.1","1.026","70.56","1.589","34.55"
"2016-12-15 00:08:00","2016","12","15","0","8","30.69","-88.2","56.1","0.797","86","0.866","25.64"
"2016-12-15 00:09:00","2016","12","15","0","9","30.69","-88.2","56.1","0.387","316.3","0.995","286.5"
"2016-12-15 00:10:00","2016","12","15","0","10","30.69","-88.2","56.1","0.193","17.98","0.501","300.7"
"2016-12-15 00:11:00","2016","12","15","0","11","30.69","-88.2","56.1","0.885","241.6","1.171","317.2"
"2016-12-15 00:12:00","2016","12","15","0","12","30.69","-88.2","56.1","0.613","66.31","0.98","334.1"
"2016-12-15 00:13:00","2016","12","15","0","13","30.69","-88.2","56.1","0.261","123.3","0.629","324.3"
"2016-12-15 00:14:00","2016","12","15","0","14","30.69","-88.2","56.1","0.524","35.6","0.91","24.98"
"2016-12-15 00:15:00","2016","12","15","0","15","30.69","-88.2","56.1","0.438","28.72","1.155","7.826"
"2016-12-15 00:16:00","2016","12","15","0","16","30.69","-88.2","56.1","1.209","56.27","1.557","43.39"
"2016-12-15 00:17:00","2016","12","15","0","17","30.69","-88.2","56.1","1.367","331.2","2.151","317.4"
"2016-12-15 00:18:00","2016","12","15","0","18","30.69","-88.2","56.1","1.065","197.7","1.575","342.3"
"2016-12-15 00:19:00","2016","12","15","0","19","30.69","-88.2","56.1","0.704","131.1","0.826","175.1"
"2016-12-15 00:20:00","2016","12","15","0","20","30.69","-88.2","56.1","0.663","302.7","1.199","326.7"
"2016-12-15 00:21:00","2016","12","15","0","21","30.69","-88.2","56.1","0.792","46.48","1.16","8.72"
"2016-12-15 00:22:00","2016","12","15","0","22","30.69","-88.2","56.1","1.089","83.8","0.647","82.2"
"2016-12-15 00:23:00","2016","12","15","0","23","30.69","-88.2","56.1","1.431","35.56","1.584","42.63"
"2016-12-15 00:24:00","2016","12","15","0","24","30.69","-88.2","56.1","1.331","64.9","1.264","53.36"
"2016-12-15 00:25:00","2016","12","15","0","25","30.69","-88.2","56.1","0.712","58.08","1.362","355.1"
"2016-12-15 00:26:00","2016","12","15","0","26","30.69","-88.2","56.1","1.05","60.14","1.787","25.11"
"2016-12-15 00:27:00","2016","12","15","0","27","30.69","-88.2","56.1","0.985","56.4","0.608","16.18"
"2016-12-15 00:28:00","2016","12","15","0","28","30.69","-88.2","56.1","0.804","29.66","2.037","16.03"
"2016-12-15 00:29:00","2016","12","15","0","29","30.69","-88.2","56.1","0.82","89.3","1.098","33.93"
"2016-12-15 00:30:00","2016","12","15","0","30","30.69","-88.2","56.1","1.303","85.8","0.668","24.94"
"2016-12-15 00:31:00","2016","12","15","0","31","30.69","-88.2","56.1","0.784","34.79","1.111","24.11"
"2016-12-15 00:32:00","2016","12","15","0","32","30.69","-88.2","56.1","0.402","49.49","0.933","26.73"
"2016-12-15 00:33:00","2016","12","15","0","33","30.69","-88.2","56.1","0.175","92.6","0.956","30.02"
"2016-12-15 00:34:00","2016","12","15","0","34","30.69","-88.2","56.1","1.192","52.97","1.764","5.054"
"2016-12-15 00:35:00","2016","12","15","0","35","30.69","-88.2","56.1","0.464","55.28","0.877","7.907"
"2016-12-15 00:36:00","2016","12","15","0","36","30.69","-88.2","56.1","1.129","79.4","1.568","37.22"
"2016-12-15 00:37:00","2016","12","15","0","37","30.69","-88.2","56.1","1.382","25.33","1.945","25.95"
"2016-12-15 00:38:00","2016","12","15","0","38","30.69","-88.2","56.1","0.364","42.08","0.81","357.5"
"2016-12-15 00:39:00","2016","12","15","0","39","30.69","-88.2","56.1","0.833","30.53","1.057","53.13"
"2016-12-15 00:40:00","2016","12","15","0","40","30.69","-88.2","56.1","0.928","43.8","1.981","33.86"
"2016-12-15 00:41:00","2016","12","15","0","41","30.69","-88.2","56.1","1.13","64.93","1.496","34.41"
"2016-12-15 00:42:00","2016","12","15","0","42","30.69","-88.2","56.1","0.928","64.86","0.573","44.65"
"2016-12-15 00:43:00","2016","12","15","0","43","30.69","-88.2","56.1","0.657","42.92","0.56","28.48"
"2016-12-15 00:44:00","2016","12","15","0","44","30.69","-88.2","56.1","0.132","32.24","0.374","8.01"
"2016-12-15 00:45:00","2016","12","15","0","45","30.69","-88.2","56.1","0.08","295.8","0.487","46.61"
"2016-12-15 00:46:00","2016","12","15","0","46","30.69","-88.2","56.1","0.319","171.1","0.214","162.7"
"2016-12-15 00:47:00","2016","12","15","0","47","30.69","-88.2","56.1","0.056","214.6","0.065","358.2"
"2016-12-15 00:48:00","2016","12","15","0","48","30.69","-88.2","56.1","0.787","45.5","1.459","18.38"
"2016-12-15 00:49:00","2016","12","15","0","49","30.69","-88.2","56.1","0.626","47.85","1.15","25.78"
"2016-12-15 00:50:00","2016","12","15","0","50","30.69","-88.2","56.1","0.805","13.65","1.016","28.9"
"2016-12-15 00:51:00","2016","12","15","0","51","30.69","-88.2","56.1","0.518","36.95","0.198","5.857"
"2016-12-15 00:52:00","2016","12","15","0","52","30.69","-88.2","56.1","0.418","43.65","0.189","2.722"
"2016-12-15 00:53:00","2016","12","15","0","53","30.69","-88.2","56.1","0.542","75.74","0.221","8.87"
"2016-12-15 00:54:00","2016","12","15","0","54","30.69","-88.2","56.1","0.532","82.3","0.297","60.16"
"2016-12-15 00:55:00","2016","12","15","0","55","30.69","-88.2","56.1","0.317","18.82","0.743","16.1"
"2016-12-15 00:56:00","2016","12","15","0","56","30.69","-88.2","56.1","0.096","40.07","0.929","15.86"
"2016-12-15 00:57:00","2016","12","15","0","57","30.69","-88.2","56.1","0.002","54.53","0.003","10.54"
"2016-12-15 00:58:00","2016","12","15","0","58","30.69","-88.2","56.1","0.144","77.12","0.343","25.82"
"2016-12-15 00:59:00","2016","12","15","0","59","30.69","-88.2","56.1","0.199","78.38","0.941","26.43"
"2016-12-15 01:00:00","2016","12","15","1","0","30.69","-88.2","56.1","0.248","52.84","0.608","39.06"
"2016-12-15 01:01:00","2016","12","15","1","1","30.69","-88.2","56.1","0.013","39.39","0.026","95.4"
"2016-12-15 01:02:00","2016","12","15","1","2","30.69","-88.2","56.1","0.002","39.55","0.199","26.52"
"2016-12-15 01:03:00","2016","12","15","1","3","30.69","-88.2","56.1","0.067","309.9","0.064","351.3"
"2016-12-15 01:04:00","2016","12","15","1","4","30.69","-88.2","56.1","0.02","283.3","0.172","336"
"2016-12-15 01:05:00","2016","12","15","1","5","30.69","-88.2","56.1","0.225","332.6","0.957","0.417"
"2016-12-15 01:06:00","2016","12","15","1","6","30.69","-88.2","56.1","0.188","57.77","0.221","313.9"
"2016-12-15 01:07:00","2016","12","15","1","7","30.69","-88.2","56.1","0.002","73.61","0.002","276.6"
"2016-12-15 01:08:00","2016","12","15","1","8","30.69","-88.2","56.1","0.002","75.11","0.002","276.5"
"2016-12-15 01:09:00","2016","12","15","1","9","30.69","-88.2","56.1","0.002","75.1","0.002","268.6"
"2016-12-15 01:10:00","2016","12","15","1","10","30.69","-88.2","56.1","0.002","75.18","0.044","272"
"2016-12-15 01:11:00","2016","12","15","1","11","30.69","-88.2","56.1","0.002","74.53","0.005","272.9"
"2016-12-15 01:12:00","2016","12","15","1","12","30.69","-88.2","56.1","0.204","222.4","0.403","312.6"
"2016-12-15 01:13:00","2016","12","15","1","13","30.69","-88.2","56.1","0.252","258.7","0.903","306.1"
"2016-12-15 01:14:00","2016","12","15","1","14","30.69","-88.2","56.1","0.139","310.4","0.243","266.2"
"2016-12-15 01:15:00","2016","12","15","1","15","30.69","-88.2","56.1","0.281","205.5","0.413","330.5"
"2016-12-15 01:16:00","2016","12","15","1","16","30.69","-88.2","56.1","0.105","186.7","0.147","227.6"
"2016-12-15 01:17:00","2016","12","15","1","17","30.69","-88.2","56.1","0.029","169.1","0.021","228.1"
"2016-12-15 01:18:00","2016","12","15","1","18","30.69","-88.2","56.1","0.118","192.4","0.485","346.4"
"2016-12-15 01:19:00","2016","12","15","1","19","30.69","-88.2","56.1","0.472","214.2","0.305","74.47"
"2016-12-15 01:20:00","2016","12","15","1","20","30.69","-88.2","56.1","0.933","186.9","0.653","18.92"
"2016-12-15 01:21:00","2016","12","15","1","21","30.69","-88.2","56.1","0.777","83.6","0.856","47.85"
"2016-12-15 01:22:00","2016","12","15","1","22","30.69","-88.2","56.1","0.057","335.3","0.439","335.4"
"2016-12-15 01:23:00","2016","12","15","1","23","30.69","-88.2","56.1","0.221","315.2","0.663","346.4"
"2016-12-15 01:24:00","2016","12","15","1","24","30.69","-88.2","56.1","0.379","33.77","0.176","312.2"
"2016-12-15 01:25:00","2016","12","15","1","25","30.69","-88.2","56.1","0.395","127.8","0.444","252.6"
"2016-12-15 01:26:00","2016","12","15","1","26","30.69","-88.2","56.1","0.915","123","0.892","105.2"
"2016-12-15 01:27:00","2016","12","15","1","27","30.69","-88.2","56.1","0.09","91.3","0.514","30.56"
"2016-12-15 01:28:00","2016","12","15","1","28","30.69","-88.2","56.1","0.488","60.43","0.274","57.12"
"2016-12-15 01:29:00","2016","12","15","1","29","30.69","-88.2","56.1","0.536","28.61","0.27","320"
"2016-12-15 01:30:00","2016","12","15","1","30","30.69","-88.2","56.1","0.002","16.04","0.725","306.2"
"2016-12-15 01:31:00","2016","12","15","1","31","30.69","-88.2","56.1","0.003","223.8","0.191","49.03"
"2016-12-15 01:32:00","2016","12","15","1","32","30.69","-88.2","56.1","0.01","113.8","0.555","34.79"
"2016-12-15 01:33:00","2016","12","15","1","33","30.69","-88.2","56.1","0.608","172.2","0.591","115.5"
"2016-12-15 01:34:00","2016","12","15","1","34","30.69","-88.2","56.1","0.281","242.3","0.183","21.3"
"2016-12-15 01:35:00","2016","12","15","1","35","30.69","-88.2","56.1","0.042","186.4","0.16","267.4"
"2016-12-15 01:36:00","2016","12","15","1","36","30.69","-88.2","56.1","0.002","140","0.17","10"
"2016-12-15 01:37:00","2016","12","15","1","37","30.69","-88.2","56.1","0.147","100","0.871","14.21"
"2016-12-15 01:38:00","2016","12","15","1","38","30.69","-88.2","56.1","0.671","108.1","0.794","118.3"
"2016-12-15 01:39:00","2016","12","15","1","39","30.69","-88.2","56.1","1.132","52.95","0.843","29.04"
"2016-12-15 01:40:00","2016","12","15","1","40","30.69","-88.2","56.1","1.065","51.49","0.782","20.78"
"2016-12-15 01:41:00","2016","12","15","1","41","30.69","-88.2","56.1","0.428","49.45","0.626","27.83"
"2016-12-15 01:42:00","2016","12","15","1","42","30.69","-88.2","56.1","0.676","75.31","1.058","43.03"
"2016-12-15 01:43:00","2016","12","15","1","43","30.69","-88.2","56.1","0.338","84.1","0.715","10.53"
"2016-12-15 01:44:00","2016","12","15","1","44","30.69","-88.2","56.1","0.562","67.05","1.343","34.3"
"2016-12-15 01:45:00","2016","12","15","1","45","30.69","-88.2","56.1","0.385","127.6","1.166","359.5"
"2016-12-15 01:46:00","2016","12","15","1","46","30.69","-88.2","56.1","0.173","161.5","0.694","8.77"
"2016-12-15 01:47:00","2016","12","15","1","47","30.69","-88.2","56.1","0.129","131.6","0.372","67.46"
"2016-12-15 01:48:00","2016","12","15","1","48","30.69","-88.2","56.1","0.72","93.7","0.394","79.11"
"2016-12-15 01:49:00","2016","12","15","1","49","30.69","-88.2","56.1","0.644","69.84","0.758","24.25"
"2016-12-15 01:50:00","2016","12","15","1","50","30.69","-88.2","56.1","0.737","31.12","1.083","5.359"
"2016-12-15 01:51:00","2016","12","15","1","51","30.69","-88.2","56.1","0.836","36.86","0.942","20.23"
"2016-12-15 01:52:00","2016","12","15","1","52","30.69","-88.2","56.1","0.167","40.52","0.23","354.8"
"2016-12-15 01:53:00","2016","12","15","1","53","30.69","-88.2","56.1","0.728","49.59","0.843","20.39"
"2016-12-15 01:54:00","2016","12","15","1","54","30.69","-88.2","56.1","0.843","79.23","1.181","6.636"
"2016-12-15 01:55:00","2016","12","15","1","55","30.69","-88.2","56.1","0.694","51.92","0.84","22.2"
"2016-12-15 01:56:00","2016","12","15","1","56","30.69","-88.2","56.1","0.122","264.7","0.281","37.25"
"2016-12-15 01:57:00","2016","12","15","1","57","30.69","-88.2","56.1","0.096","94.2","0.479","344"
"2016-12-15 01:58:00","2016","12","15","1","58","30.69","-88.2","56.1","0.684","43.51","0.639","29.36"
"2016-12-15 01:59:00","2016","12","15","1","59","30.69","-88.2","56.1","0.062","51.89","0.199","32.83"
"2016-12-15 02:00:00","2016","12","15","2","0","30.69","-88.2","56.1","0.346","64.39","0.261","3.956"
"2016-12-15 02:01:00","2016","12","15","2","1","30.69","-88.2","56.1","0.088","24.76","0.263","24.41"
"2016-12-15 02:02:00","2016","12","15","2","2","30.69","-88.2","56.1","0.302","36.15","0.995","23.68"
"2016-12-15 02:03:00","2016","12","15","2","3","30.69","-88.2","56.1","0.467","60.7","0.792","29.15"
"2016-12-15 02:04:00","2016","12","15","2","4","30.69","-88.2","56.1","0.908","72.73","1.23","16.26"
"2016-12-15 02:05:00","2016","12","15","2","5","30.69","-88.2","56.1","0.39","47.13","0.972","341.7"
"2016-12-15 02:06:00","2016","12","15","2","6","30.69","-88.2","56.1","0.002","21.81","0.023","18.75"
"2016-12-15 02:07:00","2016","12","15","2","7","30.69","-88.2","56.1","0.008","104.5","0.534","24.15"
"2016-12-15 02:08:00","2016","12","15","2","8","30.69","-88.2","56.1","0.002","89.4","0.212","76.1"
"2016-12-15 02:09:00","2016","12","15","2","9","30.69","-88.2","56.1","0.428","70.5","0.9","27.34"
"2016-12-15 02:10:00","2016","12","15","2","10","30.69","-88.2","56.1","0.477","89.6","0.755","343"
"2016-12-15 02:11:00","2016","12","15","2","11","30.69","-88.2","56.1","0.083","72.82","0.601","1.454"
"2016-12-15 02:12:00","2016","12","15","2","12","30.69","-88.2","56.1","0.083","85.4","0.381","70.09"
"2016-12-15 02:13:00","2016","12","15","2","13","30.69","-88.2","56.1","0.704","71.13","1.374","25.21"
"2016-12-15 02:14:00","2016","12","15","2","14","30.69","-88.2","56.1","0.488","13.54","0.89","338.1"
"2016-12-15 02:15:00","2016","12","15","2","15","30.69","-88.2","56.1","0.046","354.4","0.518","350.9"
"2016-12-15 02:16:00","2016","12","15","2","16","30.69","-88.2","56.1","0.002","340","0.327","79.48"
"2016-12-15 02:17:00","2016","12","15","2","17","30.69","-88.2","56.1","0.301","67.33","0.165","52.3"
"2016-12-15 02:18:00","2016","12","15","2","18","30.69","-88.2","56.1","0.693","77.93","1.251","5.552"
"2016-12-15 02:19:00","2016","12","15","2","19","30.69","-88.2","56.1","0.774","53.97","0.719","44.78"
