"TS","Year","Month","DayOfMon","Hour","Minute","Lat","Lon","Elev","WndSpd_2m_WVc_1","WndSpd_2m_WVc_3","WndSpd_10m_WVc_1","WndSpd_10m_WVc_3"
"2016-10-18 00:00:00","2016","10","18","0","0","30.69","-88.2","56.1","0.39","269.4","0.185","229.2"
"2016-10-18 00:01:00","2016","10","18","0","1","30.69","-88.2","56.1","0.462","269.9","0.046","237.4"
"2016-10-18 00:02:00","2016","10","18","0","2","30.69","-88.2","56.1","0.304","269","0.074","248.8"
"2016-10-18 00:03:00","2016","10","18","0","3","30.69","-88.2","56.1","0.361","269","0.111","208.9"
"2016-10-18 00:04:00","2016","10","18","0","4","30.69","-88.2","56.1","0.353","269.7","0.088","207.3"
"2016-10-18 00:05:00","2016","10","18","0","5","30.69","-88.2","56.1","0.23","268.7","0.039","204.8"
"2016-10-18 00:06:00","2016","10","18","0","6","30.69","-88.2","56.1","0.413","286.7","0.284","184"
"2016-10-18 00:07:00","2016","10","18","0","7","30.69","-88.2","56.1","0.299","259.8","0.016","209.8"
"2016-10-18 00:08:00","2016","10","18","0","8","30.69","-88.2","56.1","0.351","256.1","0.049","221.1"
"2016-10-18 00:09:00","2016","10","18","0","9","30.69","-88.2","56.1","0.322","255.4","0.005","257.2"
"2016-10-18 00:10:00","2016","10","18","0","10","30.69","-88.2","56.1","0.238","255","0.198","184.7"
"2016-10-18 00:11:00","2016","10","18","0","11","30.69","-88.2","56.1","0.088","255","0.002","214.3"
"2016-10-18 00:12:00","2016","10","18","0","12","30.69","-88.2","56.1","0.002","255.4","0.002","214.2"
"2016-10-18 00:13:00","2016","10","18","0","13","30.69","-88.2","56.1","0.072","255.7","0.002","219.7"
"2016-10-18 00:14:00","2016","10","18","0","14","30.69","-88.2","56.1","0.002","255.7","0.002","228.6"
"2016-10-18 00:15:00","2016","10","18","0","15","30.69","-88.2","56.1","0.008","255.7","0.029","179.4"
"2016-10-18 00:16:00","2016","10","18","0","16","30.69","-88.2","56.1","0.002","255.3","0.025","234"
