"TS","Year","Month","DayOfMon","Hour","Minute","Lat","Lon","Elev","WndSpd_2m_WVc_1","WndSpd_2m_WVc_3","WndSpd_10m_WVc_1","WndSpd_10m_WVc_3"
"2016-08-24 00:00:00","2016","8","24","0","0","30.69","-88.2","56.1","0.18","290.9","0","0"
"2016-08-24 00:01:00","2016","8","24","0","1","30.69","-88.2","56.1","0.261","290.7","0","0"
"2016-08-24 00:02:00","2016","8","24","0","2","30.69","-88.2","56.1","0.287","290.6","0","0"
"2016-08-24 00:03:00","2016","8","24","0","3","30.69","-88.2","56.1","0.289","290.7","0","0"
"2016-08-24 00:04:00","2016","8","24","0","4","30.69","-88.2","56.1","0.305","290.8","0","0"
"2016-08-24 00:05:00","2016","8","24","0","5","30.69","-88.2","56.1","0.234","290.8","0","0"
"2016-08-24 00:06:00","2016","8","24","0","6","30.69","-88.2","56.1","0.224","290.7","0","0"
"2016-08-24 00:07:00","2016","8","24","0","7","30.69","-88.2","56.1","0.276","290.7","0","0"
"2016-08-24 00:08:00","2016","8","24","0","8","30.69","-88.2","56.1","0.317","290.8","0","0"
"2016-08-24 00:09:00","2016","8","24","0","9","30.69","-88.2","56.1","0.27","290.6","0","0"
"2016-08-24 00:10:00","2016","8","24","0","10","30.69","-88.2","56.1","0.234","290.7","0.052","263.3"
"2016-08-24 00:11:00","2016","8","24","0","11","30.69","-88.2","56.1","0.227","290.5","0.044","275.7"
"2016-08-24 00:12:00","2016","8","24","0","12","30.69","-88.2","56.1","0.047","290.5","0.096","275.6"
"2016-08-24 00:13:00","2016","8","24","0","13","30.69","-88.2","56.1","0.044","290.9","0.039","274.4"
"2016-08-24 00:14:00","2016","8","24","0","14","30.69","-88.2","56.1","0","0","0","0"
"2016-08-24 00:15:00","2016","8","24","0","15","30.69","-88.2","56.1","0","0","0","0"
"2016-08-24 00:16:00","2016","8","24","0","16","30.69","-88.2","56.1","0","0","0","0"
