"TS","Year","Month","DayOfMon","Hour","Minute","Lat","Lon","Elev","WndSpd_2m_WVc_1","WndSpd_2m_WVc_3","WndSpd_10m_WVc_1","WndSpd_10m_WVc_3"
"2016-11-15 00:00:00","2016","11","15","0","0","30.69","-88.2","56.1","0.018","62.72","0.002","294.4"
"2016-11-15 00:01:00","2016","11","15","0","1","30.69","-88.2","56.1","0.116","62.9","0.243","294.5"
"2016-11-15 00:02:00","2016","11","15","0","2","30.69","-88.2","56.1","0.154","62.81","0.428","285.6"
"2016-11-15 00:03:00","2016","11","15","0","3","30.69","-88.2","56.1","0.412","69.1","0.572","293.3"
"2016-11-15 00:04:00","2016","11","15","0","4","30.69","-88.2","56.1","0.007","130.5","0.075","262.6"
"2016-11-15 00:05:00","2016","11","15","0","5","30.69","-88.2","56.1","0.002","157.5","0.002","262.7"
"2016-11-15 00:06:00","2016","11","15","0","6","30.69","-88.2","56.1","0.002","154.2","0.002","262.7"
"2016-11-15 00:07:00","2016","11","15","0","7","30.69","-88.2","56.1","0.002","153.6","0.054","257"
"2016-11-15 00:08:00","2016","11","15","0","8","30.69","-88.2","56.1","0.002","153.9","0.026","285.1"
"2016-11-15 00:09:00","2016","11","15","0","9","30.69","-88.2","56.1","0.002","153.9","0.002","286.9"
"2016-11-15 00:10:00","2016","11","15","0","10","30.69","-88.2","56.1","0.002","154","0.002","287.1"
"2016-11-15 00:11:00","2016","11","15","0","11","30.69","-88.2","56.1","0.002","154","0.002","287.1"
"2016-11-15 00:12:00","2016","11","15","0","12","30.69","-88.2","56.1","0.002","154","0.002","266"
"2016-11-15 00:13:00","2016","11","15","0","13","30.69","-88.2","56.1","0.002","154","0.145","256.4"
"2016-11-15 00:14:00","2016","11","15","0","14","30.69","-88.2","56.1","0.059","156.2","0.013","243"
"2016-11-15 00:15:00","2016","11","15","0","15","30.69","-88.2","56.1","0.002","156.3","0.144","259.2"
"2016-11-15 00:16:00","2016","11","15","0","16","30.69","-88.2","56.1","0.002","155.9","0.002","249"
"2016-11-15 00:17:00","2016","11","15","0","17","30.69","-88.2","56.1","0.002","155.9","0.002","249.2"
"2016-11-15 00:18:00","2016","11","15","0","18","30.69","-88.2","56.1","0.002","155.9","0.002","249.2"
"2016-11-15 00:19:00","2016","11","15","0","19","30.69","-88.2","56.1","0.002","155.9","0.002","249.2"
"2016-11-15 00:20:00","2016","11","15","0","20","30.69","-88.2","56.1","0.002","155.9","0.002","249.2"
"2016-11-15 00:21:00","2016","11","15","0","21","30.69","-88.2","56.1","0.002","155.9","0.002","249.2"
"2016-11-15 00:22:00","2016","11","15","0","22","30.69","-88.2","56.1","0.002","155.9","0.06","248.1"
"2016-11-15 00:23:00","2016","11","15","0","23","30.69","-88.2","56.1","0.002","155.9","0.002","238.2"
"2016-11-15 00:24:00","2016","11","15","0","24","30.69","-88.2","56.1","0.002","155.9","0.091","235.9"
"2016-11-15 00:25:00","2016","11","15","0","25","30.69","-88.2","56.1","0.002","155.9","0.002","235.9"
"2016-11-15 00:26:00","2016","11","15","0","26","30.69","-88.2","56.1","0.002","156","0.002","244.3"
"2016-11-15 00:27:00","2016","11","15","0","27","30.69","-88.2","56.1","0.002","156","0.002","244.3"
"2016-11-15 00:28:00","2016","11","15","0","28","30.69","-88.2","56.1","0.002","156","0.002","244.6"
"2016-11-15 00:29:00","2016","11","15","0","29","30.69","-88.2","56.1","0.005","155.9","0.131","277.5"
"2016-11-15 00:30:00","2016","11","15","0","30","30.69","-88.2","56.1","0.002","155.8","0.212","278.6"
"2016-11-15 00:31:00","2016","11","15","0","31","30.69","-88.2","56.1","0.142","156.2","0.122","278.6"
"2016-11-15 00:32:00","2016","11","15","0","32","30.69","-88.2","56.1","0.051","156.2","0.003","278.6"
"2016-11-15 00:33:00","2016","11","15","0","33","30.69","-88.2","56.1","0.054","156.2","0.002","278.6"
"2016-11-15 00:34:00","2016","11","15","0","34","30.69","-88.2","56.1","0.067","156.2","0.002","278.6"
"2016-11-15 00:35:00","2016","11","15","0","35","30.69","-88.2","56.1","0.002","156.1","0.002","278.7"
"2016-11-15 00:36:00","2016","11","15","0","36","30.69","-88.2","56.1","0.002","156.1","0.002","278.6"
"2016-11-15 00:37:00","2016","11","15","0","37","30.69","-88.2","56.1","0.002","156.1","0.002","274.9"
"2016-11-15 00:38:00","2016","11","15","0","38","30.69","-88.2","56.1","0.002","156.1","0.003","274.9"
"2016-11-15 00:39:00","2016","11","15","0","39","30.69","-88.2","56.1","0.002","156.1","0.018","274.9"
"2016-11-15 00:40:00","2016","11","15","0","40","30.69","-88.2","56.1","0.002","156.1","0.002","274.9"
"2016-11-15 00:41:00","2016","11","15","0","41","30.69","-88.2","56.1","0.002","156.1","0.002","274.9"
"2016-11-15 00:42:00","2016","11","15","0","42","30.69","-88.2","56.1","0.002","156.1","0.002","274.9"
"2016-11-15 00:43:00","2016","11","15","0","43","30.69","-88.2","56.1","0.002","156","0.002","275"
"2016-11-15 00:44:00","2016","11","15","0","44","30.69","-88.2","56.1","0.002","155.7","0.002","276.5"
"2016-11-15 00:45:00","2016","11","15","0","45","30.69","-88.2","56.1","0.002","153.5","0.002","281.8"
"2016-11-15 00:46:00","2016","11","15","0","46","30.69","-88.2","56.1","0.002","153.5","0.002","281.8"
"2016-11-15 00:47:00","2016","11","15","0","47","30.69","-88.2","56.1","0.002","153.6","0.002","281.8"
"2016-11-15 00:48:00","2016","11","15","0","48","30.69","-88.2","56.1","0.002","153.6","0.002","281.8"
"2016-11-15 00:49:00","2016","11","15","0","49","30.69","-88.2","56.1","0.002","153.7","0.002","281.8"
"2016-11-15 00:50:00","2016","11","15","0","50","30.69","-88.2","56.1","0.002","153.7","0.002","281.8"
"2016-11-15 00:51:00","2016","11","15","0","51","30.69","-88.2","56.1","0.002","153.7","0.002","281.8"
"2016-11-15 00:52:00","2016","11","15","0","52","30.69","-88.2","56.1","0.002","153.6","0.002","281.8"
"2016-11-15 00:53:00","2016","11","15","0","53","30.69","-88.2","56.1","0.002","153.5","0.002","281.8"
"2016-11-15 00:54:00","2016","11","15","0","54","30.69","-88.2","56.1","0.002","153.6","0.002","281.8"
"2016-11-15 00:55:00","2016","11","15","0","55","30.69","-88.2","56.1","0.002","153.6","0.002","281.8"
"2016-11-15 00:56:00","2016","11","15","0","56","30.69","-88.2","56.1","0.002","153.6","0.002","281.8"
"2016-11-15 00:57:00","2016","11","15","0","57","30.69","-88.2","56.1","0.002","153.6","0.002","281.8"
"2016-11-15 00:58:00","2016","11","15","0","58","30.69","-88.2","56.1","0.002","153.6","0.002","281.8"
