"TS","Year","Month","DayOfMon","Hour","Minute","Lat","Lon","Elev","WndSpd_2m_WVc_1","WndSpd_2m_WVc_3","WndSpd_10m_WVc_1","WndSpd_10m_WVc_3"
"2016-08-30 00:00:00","2016","8","30","0","0","30.69","-88.2","56.1","0.292","268.2","0.041","253.9"
"2016-08-30 00:01:00","2016","8","30","0","1","30.69","-88.2","56.1","0.258","268.2","0.109","253.9"
"2016-08-30 00:02:00","2016","8","30","0","2","30.69","-88.2","56.1","0.103","268.2","0.113","253.9"
"2016-08-30 00:03:00","2016","8","30","0","3","30.69","-88.2","56.1","0.062","268.2","0","0"
"2016-08-30 00:04:00","2016","8","30","0","4","30.69","-88.2","56.1","0.105","268","0.065","251.9"
"2016-08-30 00:05:00","2016","8","30","0","5","30.69","-88.2","56.1","0.018","268.1","0","0"
"2016-08-30 00:06:00","2016","8","30","0","6","30.69","-88.2","56.1","0.261","268.2","0","0"
"2016-08-30 00:07:00","2016","8","30","0","7","30.69","-88.2","56.1","0.245","268.4","0.274","250.6"
"2016-08-30 00:08:00","2016","8","30","0","8","30.69","-88.2","56.1","0.335","268.3","0.235","250.6"
"2016-08-30 00:09:00","2016","8","30","0","9","30.69","-88.2","56.1","0.278","268.3","0.345","250.6"
"2016-08-30 00:10:00","2016","8","30","0","10","30.69","-88.2","56.1","0.363","268.4","0.268","252.7"
"2016-08-30 00:11:00","2016","8","30","0","11","30.69","-88.2","56.1","0.425","271.3","0.392","257.4"
"2016-08-30 00:12:00","2016","8","30","0","12","30.69","-88.2","56.1","0.434","274.2","0.444","261.1"
"2016-08-30 00:13:00","2016","8","30","0","13","30.69","-88.2","56.1","0.351","273.7","0.27","263.7"
"2016-08-30 00:14:00","2016","8","30","0","14","30.69","-88.2","56.1","0.31","273.4","0.065","279.1"
"2016-08-30 00:15:00","2016","8","30","0","15","30.69","-88.2","56.1","0.147","273.4","0.005","239.3"
"2016-08-30 00:16:00","2016","8","30","0","16","30.69","-88.2","56.1","0.111","273.6","0.106","271.8"
"2016-08-30 00:17:00","2016","8","30","0","17","30.69","-88.2","56.1","0.008","273.4","0","0"
"2016-08-30 00:18:00","2016","8","30","0","18","30.69","-88.2","56.1","0.036","273.4","0","0"
"2016-08-30 00:19:00","2016","8","30","0","19","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:20:00","2016","8","30","0","20","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:21:00","2016","8","30","0","21","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:22:00","2016","8","30","0","22","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:23:00","2016","8","30","0","23","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:24:00","2016","8","30","0","24","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:25:00","2016","8","30","0","25","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:26:00","2016","8","30","0","26","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:27:00","2016","8","30","0","27","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:28:00","2016","8","30","0","28","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:29:00","2016","8","30","0","29","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:30:00","2016","8","30","0","30","30.69","-88.2","56.1","0","0","0.041","290.7"
"2016-08-30 00:31:00","2016","8","30","0","31","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:32:00","2016","8","30","0","32","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:33:00","2016","8","30","0","33","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:34:00","2016","8","30","0","34","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:35:00","2016","8","30","0","35","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:36:00","2016","8","30","0","36","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:37:00","2016","8","30","0","37","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:38:00","2016","8","30","0","38","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:39:00","2016","8","30","0","39","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:40:00","2016","8","30","0","40","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:41:00","2016","8","30","0","41","30.69","-88.2","56.1","0","0","0.008","62.76"
"2016-08-30 00:42:00","2016","8","30","0","42","30.69","-88.2","56.1","0","0","0.002","63.39"
"2016-08-30 00:43:00","2016","8","30","0","43","30.69","-88.2","56.1","0.013","272.6","0","0"
"2016-08-30 00:44:00","2016","8","30","0","44","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:45:00","2016","8","30","0","45","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:46:00","2016","8","30","0","46","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:47:00","2016","8","30","0","47","30.69","-88.2","56.1","0","0","0","0"
"2016-08-30 00:48:00","2016","8","30","0","48","30.69","-88.2","56.1","0","0","0.047","102.4"
"2016-08-30 00:49:00","2016","8","30","0","49","30.69","-88.2","56.1","0.098","265.3","0.193","300.4"
"2016-08-30 00:50:00","2016","8","30","0","50","30.69","-88.2","56.1","0.003","265.2","0.095","13.01"
