"TS","Year","Month","DayOfMon","Hour","Minute","Lat","Lon","Elev","WndSpd_2m_WVc_1","WndSpd_2m_WVc_3","WndSpd_10m_WVc_1","WndSpd_10m_WVc_3"
"2017-03-24 00:00:00","2017","3","24","0","0","30.69","-88.2","56.1","1.72","108.4","3.125","116.1"
"2017-03-24 00:01:00","2017","3","24","0","1","30.69","-88.2","56.1","1.826","92.1","2.571","96.7"
"2017-03-24 00:02:00","2017","3","24","0","2","30.69","-88.2","56.1","2.535","109.8","2.716","123.6"
"2017-03-24 00:03:00","2017","3","24","0","3","30.69","-88.2","56.1","1.668","88.9","2.457","109"
"2017-03-24 00:04:00","2017","3","24","0","4","30.69","-88.2","56.1","2.017","111","2.344","127"
"2017-03-24 00:05:00","2017","3","24","0","5","30.69","-88.2","56.1","2.086","104.1","3.781","115.3"
"2017-03-24 00:06:00","2017","3","24","0","6","30.69","-88.2","56.1","2.094","108.5","3.102","129.8"
"2017-03-24 00:07:00","2017","3","24","0","7","30.69","-88.2","56.1","2.806","134.1","4.335","128.1"
"2017-03-24 00:08:00","2017","3","24","0","8","30.69","-88.2","56.1","1.828","125.5","2.919","125.7"
"2017-03-24 00:09:00","2017","3","24","0","9","30.69","-88.2","56.1","2.063","92.6","3.211","114.3"
"2017-03-24 00:10:00","2017","3","24","0","10","30.69","-88.2","56.1","1.893","128.9","3.58","127.4"
"2017-03-24 00:11:00","2017","3","24","0","11","30.69","-88.2","56.1","2.163","96.7","2.824","103.9"
"2017-03-24 00:12:00","2017","3","24","0","12","30.69","-88.2","56.1","1.738","134.6","2.388","132.6"
"2017-03-24 00:13:00","2017","3","24","0","13","30.69","-88.2","56.1","1.738","106.4","3.469","130.3"
"2017-03-24 00:14:00","2017","3","24","0","14","30.69","-88.2","56.1","1.671","97.7","3.17","107.3"
"2017-03-24 00:15:00","2017","3","24","0","15","30.69","-88.2","56.1","1.772","108.4","3.513","129.8"
"2017-03-24 00:16:00","2017","3","24","0","16","30.69","-88.2","56.1","2.189","94.5","2.161","114.1"
"2017-03-24 00:17:00","2017","3","24","0","17","30.69","-88.2","56.1","1.779","95","2.777","107.2"
"2017-03-24 00:18:00","2017","3","24","0","18","30.69","-88.2","56.1","2.143","107.9","2.786","122.2"
"2017-03-24 00:19:00","2017","3","24","0","19","30.69","-88.2","56.1","3.183","111.8","4.944","130.4"
"2017-03-24 00:20:00","2017","3","24","0","20","30.69","-88.2","56.1","2.715","111.6","3.188","131"
"2017-03-24 00:21:00","2017","3","24","0","21","30.69","-88.2","56.1","2.484","96.4","3.084","124"
"2017-03-24 00:22:00","2017","3","24","0","22","30.69","-88.2","56.1","2.339","111.8","3.005","135.4"
"2017-03-24 00:23:00","2017","3","24","0","23","30.69","-88.2","56.1","1.498","114.7","2.275","128.2"
"2017-03-24 00:24:00","2017","3","24","0","24","30.69","-88.2","56.1","2.556","112.5","3.002","124.6"
"2017-03-24 00:25:00","2017","3","24","0","25","30.69","-88.2","56.1","1.681","110.5","1.864","126"
"2017-03-24 00:26:00","2017","3","24","0","26","30.69","-88.2","56.1","2.858","125.4","4.168","122.6"
"2017-03-24 00:27:00","2017","3","24","0","27","30.69","-88.2","56.1","2.145","124.2","3.696","126.7"
"2017-03-24 00:28:00","2017","3","24","0","28","30.69","-88.2","56.1","1.875","104.7","2.739","121.5"
"2017-03-24 00:29:00","2017","3","24","0","29","30.69","-88.2","56.1","3.167","98","4.983","116"
"2017-03-24 00:30:00","2017","3","24","0","30","30.69","-88.2","56.1","1.955","122.1","4.572","128.1"
"2017-03-24 00:31:00","2017","3","24","0","31","30.69","-88.2","56.1","1.924","113.4","2.053","132.6"
"2017-03-24 00:32:00","2017","3","24","0","32","30.69","-88.2","56.1","2.414","119.6","3.878","128.5"
"2017-03-24 00:33:00","2017","3","24","0","33","30.69","-88.2","56.1","2.729","115.1","4.074","119.8"
"2017-03-24 00:34:00","2017","3","24","0","34","30.69","-88.2","56.1","1.759","111.2","2.532","119.6"
"2017-03-24 00:35:00","2017","3","24","0","35","30.69","-88.2","56.1","2.466","105.6","2.746","116.4"
"2017-03-24 00:36:00","2017","3","24","0","36","30.69","-88.2","56.1","2.184","113.3","3.067","123"
"2017-03-24 00:37:00","2017","3","24","0","37","30.69","-88.2","56.1","4.797","108.2","5.989","115.2"
"2017-03-24 00:38:00","2017","3","24","0","38","30.69","-88.2","56.1","3.239","120.6","4.426","130.8"
"2017-03-24 00:39:00","2017","3","24","0","39","30.69","-88.2","56.1","2.254","126.3","3","132.2"
"2017-03-24 00:40:00","2017","3","24","0","40","30.69","-88.2","56.1","2.323","105","2.922","117.2"
"2017-03-24 00:41:00","2017","3","24","0","41","30.69","-88.2","56.1","1.544","104.7","2.352","134.4"
"2017-03-24 00:42:00","2017","3","24","0","42","30.69","-88.2","56.1","2.795","109.4","4.193","116.7"
"2017-03-24 00:43:00","2017","3","24","0","43","30.69","-88.2","56.1","3.273","111.7","3.593","132.2"
"2017-03-24 00:44:00","2017","3","24","0","44","30.69","-88.2","56.1","2.355","135.6","3.863","133.5"
"2017-03-24 00:45:00","2017","3","24","0","45","30.69","-88.2","56.1","1.743","123.5","3.17","127.8"
"2017-03-24 00:46:00","2017","3","24","0","46","30.69","-88.2","56.1","2.05","108.5","3.064","126.2"
"2017-03-24 00:47:00","2017","3","24","0","47","30.69","-88.2","56.1","1.517","105.7","2.94","126.1"
"2017-03-24 00:48:00","2017","3","24","0","48","30.69","-88.2","56.1","2.811","131.6","4.696","135.8"
