"TS","Year","Month","DayOfMon","Hour","Minute","Lat","Lon","Elev","WndSpd_2m_WVc_1","WndSpd_2m_WVc_3","WndSpd_10m_WVc_1","WndSpd_10m_WVc_3"
"2016-12-08 00:00:00","2016","12","8","0","0","30.69","-88.2","56.1","0.443","13.93","1.71","8.43"
"2016-12-08 00:01:00","2016","12","8","0","1","30.69","-88.2","56.1","0.704","12.15","0.862","12.31"
"2016-12-08 00:02:00","2016","12","8","0","2","30.69","-88.2","56.1","0.185","59.65","0.608","345.9"
"2016-12-08 00:03:00","2016","12","8","0","3","30.69","-88.2","56.1","0.116","86.9","0.093","41.95"
"2016-12-08 00:04:00","2016","12","8","0","4","30.69","-88.2","56.1","0.598","36.02","0.935","40.57"
"2016-12-08 00:05:00","2016","12","8","0","5","30.69","-88.2","56.1","0.02","65.94","0.103","16.73"
"2016-12-08 00:06:00","2016","12","8","0","6","30.69","-88.2","56.1","0.002","80.6","0.142","317.8"
"2016-12-08 00:07:00","2016","12","8","0","7","30.69","-88.2","56.1","0.506","39.75","0.523","24.01"
"2016-12-08 00:08:00","2016","12","8","0","8","30.69","-88.2","56.1","0.265","63.19","0.624","24.71"
"2016-12-08 00:09:00","2016","12","8","0","9","30.69","-88.2","56.1","0.336","347.5","0.209","102.5"
"2016-12-08 00:10:00","2016","12","8","0","10","30.69","-88.2","56.1","0.403","114.8","0.617","90.5"
"2016-12-08 00:11:00","2016","12","8","0","11","30.69","-88.2","56.1","0.124","111.9","0.394","41.67"
"2016-12-08 00:12:00","2016","12","8","0","12","30.69","-88.2","56.1","0.211","10.18","0.495","6.489"
"2016-12-08 00:13:00","2016","12","8","0","13","30.69","-88.2","56.1","0.732","37.05","0.634","34.78"
"2016-12-08 00:14:00","2016","12","8","0","14","30.69","-88.2","56.1","0.43","65.82","0.65","311"
"2016-12-08 00:15:00","2016","12","8","0","15","30.69","-88.2","56.1","0.274","83.8","0.577","21.05"
"2016-12-08 00:16:00","2016","12","8","0","16","30.69","-88.2","56.1","0.875","61.13","0.88","27.57"
