"TS","Year","Month","DayOfMon","Hour","Minute","Lat","Lon","Elev","WndSpd_2m_WVc_1","WndSpd_2m_WVc_3","WndSpd_10m_WVc_1","WndSpd_10m_WVc_3"
"2016-10-25 00:43:00","2016","10","25","0","43","30.69","-88.2","56.1","0.002","290.1","0.002","270.9"
"2016-10-25 00:44:00","2016","10","25","0","44","30.69","-88.2","56.1","0.002","290.1","0.002","270.9"
"2016-10-25 00:45:00","2016","10","25","0","45","30.69","-88.2","56.1","0.002","290.1","0.002","270.9"
"2016-10-25 00:46:00","2016","10","25","0","46","30.69","-88.2","56.1","0.002","290.1","0.002","270.9"
"2016-10-25 00:47:00","2016","10","25","0","47","30.69","-88.2","56.1","0.002","290.1","0.002","270.9"
"2016-10-25 00:48:00","2016","10","25","0","48","30.69","-88.2","56.1","0.002","290.1","0.002","270.9"
"2016-10-25 00:49:00","2016","10","25","0","49","30.69","-88.2","56.1","0.002","290.1","0.002","270.9"
"2016-10-25 00:50:00","2016","10","25","0","50","30.69","-88.2","56.1","0.002","290.1","0.002","270.9"
"2016-10-25 00:51:00","2016","10","25","0","51","30.69","-88.2","56.1","0.002","290.1","0.002","270.9"
"2016-10-25 00:52:00","2016","10","25","0","52","30.69","-88.2","56.1","0.002","290.1","0.002","270.9"
"2016-10-25 00:53:00","2016","10","25","0","53","30.69","-88.2","56.1","0.002","290.1","0.002","270.9"
"2016-10-25 00:54:00","2016","10","25","0","54","30.69","-88.2","56.1","0.002","290.1","0.002","270.9"
"2016-10-25 00:55:00","2016","10","25","0","55","30.69","-88.2","56.1","0.002","290.1","0.09","273.8"
"2016-10-25 00:56:00","2016","10","25","0","56","30.69","-88.2","56.1","0.002","290.1","0.002","273.8"
"2016-10-25 00:57:00","2016","10","25","0","57","30.69","-88.2","56.1","0.002","290.1","0.002","273.8"
"2016-10-25 00:58:00","2016","10","25","0","58","30.69","-88.2","56.1","0.002","290.1","0.002","273.9"
"2016-10-25 00:59:00","2016","10","25","0","59","30.69","-88.2","56.1","0.002","290.1","0.002","273.8"
"2016-10-25 01:00:00","2016","10","25","1","0","30.69","-88.2","56.1","0.002","290.1","0.002","273.8"
"2016-10-25 01:01:00","2016","10","25","1","1","30.69","-88.2","56.1","0.002","290.1","0.002","273.8"
"2016-10-25 01:02:00","2016","10","25","1","2","30.69","-88.2","56.1","0.002","290.2","0.002","336.9"
"2016-10-25 01:03:00","2016","10","25","1","3","30.69","-88.2","56.1","0.002","290.2","0.002","336.9"
"2016-10-25 01:04:00","2016","10","25","1","4","30.69","-88.2","56.1","0.002","290.2","0.002","336.9"
"2016-10-25 01:05:00","2016","10","25","1","5","30.69","-88.2","56.1","0.002","290.2","0.002","336.9"
"2016-10-25 01:06:00","2016","10","25","1","6","30.69","-88.2","56.1","0.002","290.1","0.002","336.9"
"2016-10-25 01:07:00","2016","10","25","1","7","30.69","-88.2","56.1","0.002","290.1","0.002","336.5"
"2016-10-25 01:08:00","2016","10","25","1","8","30.69","-88.2","56.1","0.088","290","0.002","317"
"2016-10-25 01:09:00","2016","10","25","1","9","30.69","-88.2","56.1","0.002","290","0.002","308.4"
"2016-10-25 01:10:00","2016","10","25","1","10","30.69","-88.2","56.1","0.016","290","0.002","298"
"2016-10-25 01:11:00","2016","10","25","1","11","30.69","-88.2","56.1","0.002","290","0.002","298"
"2016-10-25 01:12:00","2016","10","25","1","12","30.69","-88.2","56.1","0.002","290","0.002","298"
"2016-10-25 01:13:00","2016","10","25","1","13","30.69","-88.2","56.1","0.002","290","0.002","298"
"2016-10-25 01:14:00","2016","10","25","1","14","30.69","-88.2","56.1","0.002","290","0.002","298"
"2016-10-25 01:15:00","2016","10","25","1","15","30.69","-88.2","56.1","0.002","290","0.002","298"
"2016-10-25 01:16:00","2016","10","25","1","16","30.69","-88.2","56.1","0.002","290","0.002","298"
"2016-10-25 01:17:00","2016","10","25","1","17","30.69","-88.2","56.1","0.002","290","0.002","298.2"
"2016-10-25 01:18:00","2016","10","25","1","18","30.69","-88.2","56.1","0.002","290.1","0.002","298.2"
"2016-10-25 01:19:00","2016","10","25","1","19","30.69","-88.2","56.1","0.002","290.3","0.002","327.4"
"2016-10-25 01:20:00","2016","10","25","1","20","30.69","-88.2","56.1","0.002","290.3","0.002","328"
"2016-10-25 01:21:00","2016","10","25","1","21","30.69","-88.2","56.1","0.002","290.3","0.002","328"
"2016-10-25 01:22:00","2016","10","25","1","22","30.69","-88.2","56.1","0.002","290.3","0.002","328"
"2016-10-25 01:23:00","2016","10","25","1","23","30.69","-88.2","56.1","0.002","290.3","0.002","328"
"2016-10-25 01:24:00","2016","10","25","1","24","30.69","-88.2","56.1","0.049","290.2","0.002","328"
"2016-10-25 01:25:00","2016","10","25","1","25","30.69","-88.2","56.1","0.162","290.2","0.002","328"
"2016-10-25 01:26:00","2016","10","25","1","26","30.69","-88.2","56.1","0.01","290.2","0.002","327.7"
"2016-10-25 01:27:00","2016","10","25","1","27","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:28:00","2016","10","25","1","28","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:29:00","2016","10","25","1","29","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:30:00","2016","10","25","1","30","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:31:00","2016","10","25","1","31","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:32:00","2016","10","25","1","32","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:33:00","2016","10","25","1","33","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:34:00","2016","10","25","1","34","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:35:00","2016","10","25","1","35","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:36:00","2016","10","25","1","36","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:37:00","2016","10","25","1","37","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:38:00","2016","10","25","1","38","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:39:00","2016","10","25","1","39","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:40:00","2016","10","25","1","40","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:41:00","2016","10","25","1","41","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:42:00","2016","10","25","1","42","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:43:00","2016","10","25","1","43","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:44:00","2016","10","25","1","44","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:45:00","2016","10","25","1","45","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:46:00","2016","10","25","1","46","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:47:00","2016","10","25","1","47","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:48:00","2016","10","25","1","48","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:49:00","2016","10","25","1","49","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:50:00","2016","10","25","1","50","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:51:00","2016","10","25","1","51","30.69","-88.2","56.1","0.002","290.2","0.002","327.7"
"2016-10-25 01:52:00","2016","10","25","1","52","30.69","-88.2","56.1","0.002","290.2","0.002","327.8"
"2016-10-25 01:53:00","2016","10","25","1","53","30.69","-88.2","56.1","0.002","290.2","0.002","327.8"
"2016-10-25 01:54:00","2016","10","25","1","54","30.69","-88.2","56.1","0.002","290.2","0.002","0.119"
"2016-10-25 01:55:00","2016","10","25","1","55","30.69","-88.2","56.1","0.002","290.2","0.002","0.113"
"2016-10-25 01:56:00","2016","10","25","1","56","30.69","-88.2","56.1","0.002","290.2","0.002","0.113"
"2016-10-25 01:57:00","2016","10","25","1","57","30.69","-88.2","56.1","0.002","290.2","0.002","0.113"
"2016-10-25 01:58:00","2016","10","25","1","58","30.69","-88.2","56.1","0.002","290.2","0.002","0.113"
"2016-10-25 01:59:00","2016","10","25","1","59","30.69","-88.2","56.1","0.002","290.2","0.002","0.113"
"2016-10-25 02:00:00","2016","10","25","2","0","30.69","-88.2","56.1","0.002","290.2","0.002","0.113"
"2016-10-25 02:01:00","2016","10","25","2","1","30.69","-88.2","56.1","0.002","290.2","0.002","0.119"
"2016-10-25 02:02:00","2016","10","25","2","2","30.69","-88.2","56.1","0.002","290.2","0.002","0.113"
"2016-10-25 02:03:00","2016","10","25","2","3","30.69","-88.2","56.1","0.002","290.3","0.002","0.113"
"2016-10-25 02:04:00","2016","10","25","2","4","30.69","-88.2","56.1","0.002","290.3","0.002","0.113"
"2016-10-25 02:05:00","2016","10","25","2","5","30.69","-88.2","56.1","0.002","290.3","0.002","0.113"
"2016-10-25 02:06:00","2016","10","25","2","6","30.69","-88.2","56.1","0.002","290.2","0.002","0.113"
"2016-10-25 02:07:00","2016","10","25","2","7","30.69","-88.2","56.1","0.002","290.2","0.002","0.113"
"2016-10-25 02:08:00","2016","10","25","2","8","30.69","-88.2","56.1","0.002","290.2","0.002","0.113"
"2016-10-25 02:09:00","2016","10","25","2","9","30.69","-88.2","56.1","0.002","290.2","0.002","0.113"
"2016-10-25 02:10:00","2016","10","25","2","10","30.69","-88.2","56.1","0.002","290","0.002","0.113"
"2016-10-25 02:11:00","2016","10","25","2","11","30.69","-88.2","56.1","0.002","290","0.002","0.107"
"2016-10-25 02:12:00","2016","10","25","2","12","30.69","-88.2","56.1","0.002","290","0.002","0.113"
"2016-10-25 02:13:00","2016","10","25","2","13","30.69","-88.2","56.1","0.224","290","0.002","303.5"
"2016-10-25 02:14:00","2016","10","25","2","14","30.69","-88.2","56.1","0.234","289.7","0.002","288.5"
"2016-10-25 02:15:00","2016","10","25","2","15","30.69","-88.2","56.1","0.31","289.6","0.23","262.3"
"2016-10-25 02:16:00","2016","10","25","2","16","30.69","-88.2","56.1","0.322","289.8","0.168","262"
"2016-10-25 02:17:00","2016","10","25","2","17","30.69","-88.2","56.1","0.314","290","0.101","261.9"
"2016-10-25 02:18:00","2016","10","25","2","18","30.69","-88.2","56.1","0.255","290","0.016","261.9"
"2016-10-25 02:19:00","2016","10","25","2","19","30.69","-88.2","56.1","0.237","290.2","0.002","261.9"
"2016-10-25 02:20:00","2016","10","25","2","20","30.69","-88.2","56.1","0.268","290.3","0.002","261.9"
"2016-10-25 02:21:00","2016","10","25","2","21","30.69","-88.2","56.1","0.237","290.3","0.002","262"
"2016-10-25 02:22:00","2016","10","25","2","22","30.69","-88.2","56.1","0.23","290.4","0.002","262"
"2016-10-25 02:23:00","2016","10","25","2","23","30.69","-88.2","56.1","0.031","290.4","0.002","263.7"
"2016-10-25 02:24:00","2016","10","25","2","24","30.69","-88.2","56.1","0.002","290.4","0.028","292.1"
"2016-10-25 02:25:00","2016","10","25","2","25","30.69","-88.2","56.1","0.002","290.4","0.002","292.1"
"2016-10-25 02:26:00","2016","10","25","2","26","30.69","-88.2","56.1","0.002","290.4","0.002","292.1"
"2016-10-25 02:27:00","2016","10","25","2","27","30.69","-88.2","56.1","0.002","290.4","0.002","292.2"
"2016-10-25 02:28:00","2016","10","25","2","28","30.69","-88.2","56.1","0.002","290.4","0.002","292.2"
"2016-10-25 02:29:00","2016","10","25","2","29","30.69","-88.2","56.1","0.002","290.3","0.002","292.1"
"2016-10-25 02:30:00","2016","10","25","2","30","30.69","-88.2","56.1","0.002","290.4","0.002","292.1"
"2016-10-25 02:31:00","2016","10","25","2","31","30.69","-88.2","56.1","0.002","290.3","0.002","292.1"
"2016-10-25 02:32:00","2016","10","25","2","32","30.69","-88.2","56.1","0.002","290.3","0.002","292.1"
"2016-10-25 02:33:00","2016","10","25","2","33","30.69","-88.2","56.1","0.002","290.3","0.002","292.1"
"2016-10-25 02:34:00","2016","10","25","2","34","30.69","-88.2","56.1","0.002","290.3","0.002","292.1"
"2016-10-25 02:35:00","2016","10","25","2","35","30.69","-88.2","56.1","0.002","290.3","0.002","292.1"
"2016-10-25 02:36:00","2016","10","25","2","36","30.69","-88.2","56.1","0.002","290.3","0.002","292.1"
"2016-10-25 02:37:00","2016","10","25","2","37","30.69","-88.2","56.1","0.002","290.3","0.002","292.1"
"2016-10-25 02:38:00","2016","10","25","2","38","30.69","-88.2","56.1","0.069","290.2","0.116","271.9"
"2016-10-25 02:39:00","2016","10","25","2","39","30.69","-88.2","56.1","0.368","290.1","0.363","271.6"
"2016-10-25 02:40:00","2016","10","25","2","40","30.69","-88.2","56.1","0.436","290","0.384","271.6"
"2016-10-25 02:41:00","2016","10","25","2","41","30.69","-88.2","56.1","0.516","290","0.397","271.6"
"2016-10-25 02:42:00","2016","10","25","2","42","30.69","-88.2","56.1","0.511","290.1","0.407","271.5"
"2016-10-25 02:43:00","2016","10","25","2","43","30.69","-88.2","56.1","0.516","290","0.413","270.8"
"2016-10-25 02:44:00","2016","10","25","2","44","30.69","-88.2","56.1","0.524","289.6","0.446","265.5"
"2016-10-25 02:45:00","2016","10","25","2","45","30.69","-88.2","56.1","0.439","289.6","0.304","265.2"
"2016-10-25 02:46:00","2016","10","25","2","46","30.69","-88.2","56.1","0.351","289.8","0.232","265.2"
"2016-10-25 02:47:00","2016","10","25","2","47","30.69","-88.2","56.1","0.333","290.2","0.242","265.2"
"2016-10-25 02:48:00","2016","10","25","2","48","30.69","-88.2","56.1","0.325","290.2","0.225","265.2"
"2016-10-25 02:49:00","2016","10","25","2","49","30.69","-88.2","56.1","0.24","290.2","0.155","265.2"
"2016-10-25 02:50:00","2016","10","25","2","50","30.69","-88.2","56.1","0.18","290.2","0.165","265.2"
"2016-10-25 02:51:00","2016","10","25","2","51","30.69","-88.2","56.1","0.056","290.2","0.002","265.2"
"2016-10-25 02:52:00","2016","10","25","2","52","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 02:53:00","2016","10","25","2","53","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 02:54:00","2016","10","25","2","54","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 02:55:00","2016","10","25","2","55","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 02:56:00","2016","10","25","2","56","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 02:57:00","2016","10","25","2","57","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 02:58:00","2016","10","25","2","58","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 02:59:00","2016","10","25","2","59","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 03:00:00","2016","10","25","3","0","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 03:01:00","2016","10","25","3","1","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 03:02:00","2016","10","25","3","2","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 03:03:00","2016","10","25","3","3","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 03:04:00","2016","10","25","3","4","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 03:05:00","2016","10","25","3","5","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 03:06:00","2016","10","25","3","6","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 03:07:00","2016","10","25","3","7","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 03:08:00","2016","10","25","3","8","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 03:09:00","2016","10","25","3","9","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 03:10:00","2016","10","25","3","10","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 03:11:00","2016","10","25","3","11","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 03:12:00","2016","10","25","3","12","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 03:13:00","2016","10","25","3","13","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 03:14:00","2016","10","25","3","14","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 03:15:00","2016","10","25","3","15","30.69","-88.2","56.1","0.002","290.2","0.002","265.4"
"2016-10-25 03:16:00","2016","10","25","3","16","30.69","-88.2","56.1","0.137","290.2","0.002","265.4"
"2016-10-25 03:17:00","2016","10","25","3","17","30.69","-88.2","56.1","0.256","290.2","0.002","265.4"
"2016-10-25 03:18:00","2016","10","25","3","18","30.69","-88.2","56.1","0.25","290.1","0.002","265.4"
"2016-10-25 03:19:00","2016","10","25","3","19","30.69","-88.2","56.1","0.304","290.1","0.002","265.2"
"2016-10-25 03:20:00","2016","10","25","3","20","30.69","-88.2","56.1","0.323","290.1","0.002","265.2"
"2016-10-25 03:21:00","2016","10","25","3","21","30.69","-88.2","56.1","0.335","290.1","0.002","265.2"
"2016-10-25 03:22:00","2016","10","25","3","22","30.69","-88.2","56.1","0.416","290.2","0.002","265.2"
"2016-10-25 03:23:00","2016","10","25","3","23","30.69","-88.2","56.1","0.426","290.3","0.002","265.2"
"2016-10-25 03:24:00","2016","10","25","3","24","30.69","-88.2","56.1","0.452","290.4","0.002","265.2"
"2016-10-25 03:25:00","2016","10","25","3","25","30.69","-88.2","56.1","0.423","290.5","0.002","265.2"
"2016-10-25 03:26:00","2016","10","25","3","26","30.69","-88.2","56.1","0.335","290.5","0.002","265.2"
"2016-10-25 03:27:00","2016","10","25","3","27","30.69","-88.2","56.1","0.354","290.5","0.002","265.2"
"2016-10-25 03:28:00","2016","10","25","3","28","30.69","-88.2","56.1","0.351","290.6","0.002","265.2"
"2016-10-25 03:29:00","2016","10","25","3","29","30.69","-88.2","56.1","0.284","290.6","0.002","265.2"
"2016-10-25 03:30:00","2016","10","25","3","30","30.69","-88.2","56.1","0.216","290.6","0.002","265.2"
"2016-10-25 03:31:00","2016","10","25","3","31","30.69","-88.2","56.1","0.139","290.6","0.002","265.2"
"2016-10-25 03:32:00","2016","10","25","3","32","30.69","-88.2","56.1","0.049","290.6","0.002","265.2"
"2016-10-25 03:33:00","2016","10","25","3","33","30.69","-88.2","56.1","0.067","290.6","0.002","265.2"
"2016-10-25 03:34:00","2016","10","25","3","34","30.69","-88.2","56.1","0.002","290.6","0.002","265.2"
"2016-10-25 03:35:00","2016","10","25","3","35","30.69","-88.2","56.1","0.002","290.6","0.002","265.2"
"2016-10-25 03:36:00","2016","10","25","3","36","30.69","-88.2","56.1","0.002","290.6","0.002","265.2"
"2016-10-25 03:37:00","2016","10","25","3","37","30.69","-88.2","56.1","0.002","290.6","0.002","265.2"
"2016-10-25 03:38:00","2016","10","25","3","38","30.69","-88.2","56.1","0.002","290.6","0.002","265.2"
"2016-10-25 03:39:00","2016","10","25","3","39","30.69","-88.2","56.1","0.002","290.6","0.002","265.2"
"2016-10-25 03:40:00","2016","10","25","3","40","30.69","-88.2","56.1","0.002","290.6","0.002","265.2"
"2016-10-25 03:41:00","2016","10","25","3","41","30.69","-88.2","56.1","0.002","290.6","0.002","265.2"
"2016-10-25 03:42:00","2016","10","25","3","42","30.69","-88.2","56.1","0.002","290.7","0.002","265.2"
"2016-10-25 03:43:00","2016","10","25","3","43","30.69","-88.2","56.1","0.002","290.7","0.002","265.2"
"2016-10-25 03:44:00","2016","10","25","3","44","30.69","-88.2","56.1","0.002","290.7","0.002","265.2"
"2016-10-25 03:45:00","2016","10","25","3","45","30.69","-88.2","56.1","0.002","290.7","0.002","265.2"
"2016-10-25 03:46:00","2016","10","25","3","46","30.69","-88.2","56.1","0.028","290.7","0.002","265.2"
"2016-10-25 03:47:00","2016","10","25","3","47","30.69","-88.2","56.1","0.15","290.7","0.002","265.2"
"2016-10-25 03:48:00","2016","10","25","3","48","30.69","-88.2","56.1","0.002","290.7","0.002","265.2"
"2016-10-25 03:49:00","2016","10","25","3","49","30.69","-88.2","56.1","0.002","290.6","0.002","265.2"
"2016-10-25 03:50:00","2016","10","25","3","50","30.69","-88.2","56.1","0.002","290.4","0.002","265.2"
"2016-10-25 03:51:00","2016","10","25","3","51","30.69","-88.2","56.1","0.002","290.4","0.002","265.2"
"2016-10-25 03:52:00","2016","10","25","3","52","30.69","-88.2","56.1","0.002","290.4","0.002","265.2"
"2016-10-25 03:53:00","2016","10","25","3","53","30.69","-88.2","56.1","0.002","290.4","0.002","265.2"
"2016-10-25 03:54:00","2016","10","25","3","54","30.69","-88.2","56.1","0.002","290.4","0.002","265.2"
"2016-10-25 03:55:00","2016","10","25","3","55","30.69","-88.2","56.1","0.002","290.3","0.002","265.2"
"2016-10-25 03:56:00","2016","10","25","3","56","30.69","-88.2","56.1","0.002","290.4","0.002","265.2"
"2016-10-25 03:57:00","2016","10","25","3","57","30.69","-88.2","56.1","0.002","290.4","0.002","265.2"
"2016-10-25 03:58:00","2016","10","25","3","58","30.69","-88.2","56.1","0.002","290.4","0.002","265.2"
"2016-10-25 03:59:00","2016","10","25","3","59","30.69","-88.2","56.1","0.002","290.4","0.002","265.2"
"2016-10-25 04:00:00","2016","10","25","4","0","30.69","-88.2","56.1","0.002","290.4","0.002","265.2"
"2016-10-25 04:01:00","2016","10","25","4","1","30.69","-88.2","56.1","0.002","290.4","0.002","265.2"
"2016-10-25 04:02:00","2016","10","25","4","2","30.69","-88.2","56.1","0.002","290.4","0.002","265.2"
"2016-10-25 04:03:00","2016","10","25","4","3","30.69","-88.2","56.1","0.002","290.4","0.002","265.2"
"2016-10-25 04:04:00","2016","10","25","4","4","30.69","-88.2","56.1","0.002","290.3","0.002","265.2"
"2016-10-25 04:05:00","2016","10","25","4","5","30.69","-88.2","56.1","0.06","290.3","0.002","265.2"
"2016-10-25 04:06:00","2016","10","25","4","6","30.69","-88.2","56.1","0.221","290.3","0.002","265.2"
"2016-10-25 04:07:00","2016","10","25","4","7","30.69","-88.2","56.1","0.144","290.4","0.002","265.2"
"2016-10-25 04:08:00","2016","10","25","4","8","30.69","-88.2","56.1","0.142","290.4","0.002","265.2"
"2016-10-25 04:09:00","2016","10","25","4","9","30.69","-88.2","56.1","0.23","290.4","0.002","265.2"
"2016-10-25 04:10:00","2016","10","25","4","10","30.69","-88.2","56.1","0.201","290.4","0.002","265.2"
"2016-10-25 04:11:00","2016","10","25","4","11","30.69","-88.2","56.1","0.183","290.4","0.002","265.2"
