"TS","Year","Month","DayOfMon","Hour","Minute","Lat","Lon","Elev","WndSpd_2m_WVc_1","WndSpd_2m_WVc_3","WndSpd_10m_WVc_1","WndSpd_10m_WVc_3"
"2016-10-21 00:28:00","2016","10","21","0","28","30.69","-88.2","56.1","0.025","297","0.461","270.8"
"2016-10-21 00:29:00","2016","10","21","0","29","30.69","-88.2","56.1","0.002","293.1","0.18","16.33"
"2016-10-21 00:30:00","2016","10","21","0","30","30.69","-88.2","56.1","0.109","3.306","0.67","286.3"
"2016-10-21 00:31:00","2016","10","21","0","31","30.69","-88.2","56.1","0.737","234.1","1.143","273.7"
"2016-10-21 00:32:00","2016","10","21","0","32","30.69","-88.2","56.1","0.745","289.4","0.859","295.8"
"2016-10-21 00:33:00","2016","10","21","0","33","30.69","-88.2","56.1","0.57","207.7","0.916","293.6"
"2016-10-21 00:34:00","2016","10","21","0","34","30.69","-88.2","56.1","0.663","63.4","0.294","330.8"
"2016-10-21 00:35:00","2016","10","21","0","35","30.69","-88.2","56.1","1.127","224.8","1.029","313.5"
"2016-10-21 00:36:00","2016","10","21","0","36","30.69","-88.2","56.1","0.096","243.2","0.573","318.8"
"2016-10-21 00:37:00","2016","10","21","0","37","30.69","-88.2","56.1","0.033","264.3","0.003","298.4"
"2016-10-21 00:38:00","2016","10","21","0","38","30.69","-88.2","56.1","0.14","193.2","0.203","268.7"
"2016-10-21 00:39:00","2016","10","21","0","39","30.69","-88.2","56.1","0.376","182.6","0.113","16.26"
"2016-10-21 00:40:00","2016","10","21","0","40","30.69","-88.2","56.1","0.644","62.92","0.121","273.1"
"2016-10-21 00:41:00","2016","10","21","0","41","30.69","-88.2","56.1","0.074","346.1","0.336","319.7"
"2016-10-21 00:42:00","2016","10","21","0","42","30.69","-88.2","56.1","0.938","74.8","0.59","330.9"
"2016-10-21 00:43:00","2016","10","21","0","43","30.69","-88.2","56.1","0.644","236.6","1.158","319.4"
"2016-10-21 00:44:00","2016","10","21","0","44","30.69","-88.2","56.1","0.761","53.24","1.47","54.28"
"2016-10-21 00:45:00","2016","10","21","0","45","30.69","-88.2","56.1","0.985","61.28","0.786","15.37"
"2016-10-21 00:46:00","2016","10","21","0","46","30.69","-88.2","56.1","0.505","208.7","0.826","221.8"
"2016-10-21 00:47:00","2016","10","21","0","47","30.69","-88.2","56.1","0.428","173.2","0.191","344.7"
"2016-10-21 00:48:00","2016","10","21","0","48","30.69","-88.2","56.1","0.724","259.9","0.609","335.1"
"2016-10-21 00:49:00","2016","10","21","0","49","30.69","-88.2","56.1","0.769","313.8","1.259","318.6"
"2016-10-21 00:50:00","2016","10","21","0","50","30.69","-88.2","56.1","0.318","103.7","0.831","41.63"
"2016-10-21 00:51:00","2016","10","21","0","51","30.69","-88.2","56.1","0.596","294.8","1.153","312.9"
"2016-10-21 00:52:00","2016","10","21","0","52","30.69","-88.2","56.1","0.322","261.3","0.929","322.1"
"2016-10-21 00:53:00","2016","10","21","0","53","30.69","-88.2","56.1","0.815","46.18","1.414","309.1"
"2016-10-21 00:54:00","2016","10","21","0","54","30.69","-88.2","56.1","0.951","213.4","0.769","348.7"
"2016-10-21 00:55:00","2016","10","21","0","55","30.69","-88.2","56.1","0.844","125.6","0.893","77.88"
"2016-10-21 00:56:00","2016","10","21","0","56","30.69","-88.2","56.1","0.361","96.4","0.464","38.63"
"2016-10-21 00:57:00","2016","10","21","0","57","30.69","-88.2","56.1","0.191","202.2","0.317","241.5"
"2016-10-21 00:58:00","2016","10","21","0","58","30.69","-88.2","56.1","0.237","241.8","0.201","241.5"
"2016-10-21 00:59:00","2016","10","21","0","59","30.69","-88.2","56.1","0.142","267","0.093","301.2"
"2016-10-21 01:00:00","2016","10","21","1","0","30.69","-88.2","56.1","0.077","266.7","0.072","311"
"2016-10-21 01:01:00","2016","10","21","1","1","30.69","-88.2","56.1","0.374","137.7","0.488","265"
"2016-10-21 01:02:00","2016","10","21","1","2","30.69","-88.2","56.1","1.281","8.15","1.927","319.4"
"2016-10-21 01:03:00","2016","10","21","1","3","30.69","-88.2","56.1","0.732","187.8","0.634","306.5"
"2016-10-21 01:04:00","2016","10","21","1","4","30.69","-88.2","56.1","0.58","152.7","0.609","289.5"
"2016-10-21 01:05:00","2016","10","21","1","5","30.69","-88.2","56.1","0.982","223.4","1.406","276.4"
"2016-10-21 01:06:00","2016","10","21","1","6","30.69","-88.2","56.1","0.542","275.9","0.59","293.3"
"2016-10-21 01:07:00","2016","10","21","1","7","30.69","-88.2","56.1","0.98","232.7","1.806","308.4"
"2016-10-21 01:08:00","2016","10","21","1","8","30.69","-88.2","56.1","0.761","315.1","1.903","323"
"2016-10-21 01:09:00","2016","10","21","1","9","30.69","-88.2","56.1","0.799","14.46","1.418","322.9"
"2016-10-21 01:10:00","2016","10","21","1","10","30.69","-88.2","56.1","0.913","243.6","1.23","255"
"2016-10-21 01:11:00","2016","10","21","1","11","30.69","-88.2","56.1","0.684","191.1","0.768","304.7"
"2016-10-21 01:12:00","2016","10","21","1","12","30.69","-88.2","56.1","0.902","241.2","2.078","326.6"
"2016-10-21 01:13:00","2016","10","21","1","13","30.69","-88.2","56.1","1.106","341.9","1.958","318.5"
"2016-10-21 01:14:00","2016","10","21","1","14","30.69","-88.2","56.1","1.65","304.3","2.065","326.7"
"2016-10-21 01:15:00","2016","10","21","1","15","30.69","-88.2","56.1","2.445","239.2","2.662","283.4"
"2016-10-21 01:16:00","2016","10","21","1","16","30.69","-88.2","56.1","0.74","318.7","1.199","319.4"
"2016-10-21 01:17:00","2016","10","21","1","17","30.69","-88.2","56.1","0.706","340.2","1.914","333"
"2016-10-21 01:18:00","2016","10","21","1","18","30.69","-88.2","56.1","0.611","61.19","1.308","0.453"
"2016-10-21 01:19:00","2016","10","21","1","19","30.69","-88.2","56.1","1.617","41.14","1.775","6.978"
"2016-10-21 01:20:00","2016","10","21","1","20","30.69","-88.2","56.1","1.481","48.38","1.022","6.327"
"2016-10-21 01:21:00","2016","10","21","1","21","30.69","-88.2","56.1","0.846","69.26","0.867","316.8"
"2016-10-21 01:22:00","2016","10","21","1","22","30.69","-88.2","56.1","0.967","111.8","0.666","30.96"
"2016-10-21 01:23:00","2016","10","21","1","23","30.69","-88.2","56.1","0.929","70.61","1.07","5.811"
"2016-10-21 01:24:00","2016","10","21","1","24","30.69","-88.2","56.1","0.562","90.9","0.617","92.4"
"2016-10-21 01:25:00","2016","10","21","1","25","30.69","-88.2","56.1","0.773","233.1","0.933","327"
"2016-10-21 01:26:00","2016","10","21","1","26","30.69","-88.2","56.1","0.581","278.8","1.112","304.9"
"2016-10-21 01:27:00","2016","10","21","1","27","30.69","-88.2","56.1","1.413","216.7","2.115","295.6"
"2016-10-21 01:28:00","2016","10","21","1","28","30.69","-88.2","56.1","0.479","141.8","0.683","243.7"
"2016-10-21 01:29:00","2016","10","21","1","29","30.69","-88.2","56.1","0.673","278.7","1.117","311.8"
"2016-10-21 01:30:00","2016","10","21","1","30","30.69","-88.2","56.1","0.648","275.6","1.377","324"
"2016-10-21 01:31:00","2016","10","21","1","31","30.69","-88.2","56.1","0.996","71.54","0.879","251.9"
"2016-10-21 01:32:00","2016","10","21","1","32","30.69","-88.2","56.1","1.096","34.36","1.53","309"
"2016-10-21 01:33:00","2016","10","21","1","33","30.69","-88.2","56.1","1.12","135","1.829","353.6"
"2016-10-21 01:34:00","2016","10","21","1","34","30.69","-88.2","56.1","1.109","38.69","0.889","340.6"
"2016-10-21 01:35:00","2016","10","21","1","35","30.69","-88.2","56.1","0.768","250.1","0.492","260.2"
"2016-10-21 01:36:00","2016","10","21","1","36","30.69","-88.2","56.1","0.58","150.5","1.138","291.6"
"2016-10-21 01:37:00","2016","10","21","1","37","30.69","-88.2","56.1","0.812","249.3","0.99","294.5"
"2016-10-21 01:38:00","2016","10","21","1","38","30.69","-88.2","56.1","1.181","264.3","1.852","299.8"
"2016-10-21 01:39:00","2016","10","21","1","39","30.69","-88.2","56.1","0.957","278.1","0.84","273.5"
"2016-10-21 01:40:00","2016","10","21","1","40","30.69","-88.2","56.1","0.531","282.5","1.212","279.6"
"2016-10-21 01:41:00","2016","10","21","1","41","30.69","-88.2","56.1","1.116","279.1","1.741","311.7"
"2016-10-21 01:42:00","2016","10","21","1","42","30.69","-88.2","56.1","1.008","205.8","1.256","287.4"
"2016-10-21 01:43:00","2016","10","21","1","43","30.69","-88.2","56.1","1.065","58.74","2.256","359.7"
"2016-10-21 01:44:00","2016","10","21","1","44","30.69","-88.2","56.1","0.848","296.4","1.263","304.9"
"2016-10-21 01:45:00","2016","10","21","1","45","30.69","-88.2","56.1","0.952","136.9","0.67","295.5"
"2016-10-21 01:46:00","2016","10","21","1","46","30.69","-88.2","56.1","0.18","214.2","0.245","174.8"
"2016-10-21 01:47:00","2016","10","21","1","47","30.69","-88.2","56.1","0.853","224.9","1.076","319"
"2016-10-21 01:48:00","2016","10","21","1","48","30.69","-88.2","56.1","1.398","83.4","2.2","329.6"
"2016-10-21 01:49:00","2016","10","21","1","49","30.69","-88.2","56.1","1.011","40.17","0.441","47.87"
"2016-10-21 01:50:00","2016","10","21","1","50","30.69","-88.2","56.1","0.794","190.6","0.686","312.5"
"2016-10-21 01:51:00","2016","10","21","1","51","30.69","-88.2","56.1","0.67","121.7","1.003","291.6"
"2016-10-21 01:52:00","2016","10","21","1","52","30.69","-88.2","56.1","1.034","87.1","1.276","13.67"
"2016-10-21 01:53:00","2016","10","21","1","53","30.69","-88.2","56.1","1.137","34.8","0.789","6.619"
"2016-10-21 01:54:00","2016","10","21","1","54","30.69","-88.2","56.1","2.223","50.75","1.739","15.95"
"2016-10-21 01:55:00","2016","10","21","1","55","30.69","-88.2","56.1","0.273","301.6","0.364","326.4"
"2016-10-21 01:56:00","2016","10","21","1","56","30.69","-88.2","56.1","0.711","272.6","0.485","351.6"
"2016-10-21 01:57:00","2016","10","21","1","57","30.69","-88.2","56.1","0.397","150.2","0.921","341.8"
"2016-10-21 01:58:00","2016","10","21","1","58","30.69","-88.2","56.1","1.096","209.5","1.751","357.9"
"2016-10-21 01:59:00","2016","10","21","1","59","30.69","-88.2","56.1","1.416","62.54","0.969","12.52"
"2016-10-21 02:00:00","2016","10","21","2","0","30.69","-88.2","56.1","0.346","85.8","0.477","52.7"
"2016-10-21 02:01:00","2016","10","21","2","1","30.69","-88.2","56.1","1.009","184.6","0.701","179.5"
"2016-10-21 02:02:00","2016","10","21","2","2","30.69","-88.2","56.1","0.996","55.91","1.055","340.4"
"2016-10-21 02:03:00","2016","10","21","2","3","30.69","-88.2","56.1","0.733","84.8","0.846","63.47"
"2016-10-21 02:04:00","2016","10","21","2","4","30.69","-88.2","56.1","1.23","63.01","1.034","33.93"
"2016-10-21 02:05:00","2016","10","21","2","5","30.69","-88.2","56.1","0.529","80.6","0.591","22.05"
"2016-10-21 02:06:00","2016","10","21","2","6","30.69","-88.2","56.1","0.696","71.42","0.828","344.3"
"2016-10-21 02:07:00","2016","10","21","2","7","30.69","-88.2","56.1","0.368","231.2","1.527","335"
"2016-10-21 02:08:00","2016","10","21","2","8","30.69","-88.2","56.1","1.047","84.6","1.037","316.4"
"2016-10-21 02:09:00","2016","10","21","2","9","30.69","-88.2","56.1","0.351","233","0.15","320.5"
"2016-10-21 02:10:00","2016","10","21","2","10","30.69","-88.2","56.1","1.125","255.3","1.829","343.1"
"2016-10-21 02:11:00","2016","10","21","2","11","30.69","-88.2","56.1","1.176","85.1","0.717","50.14"
"2016-10-21 02:12:00","2016","10","21","2","12","30.69","-88.2","56.1","1.2","65.52","1.054","4.036"
"2016-10-21 02:13:00","2016","10","21","2","13","30.69","-88.2","56.1","0.895","46.9","0.74","63.22"
"2016-10-21 02:14:00","2016","10","21","2","14","30.69","-88.2","56.1","0.996","49.04","1.111","20.73"
"2016-10-21 02:15:00","2016","10","21","2","15","30.69","-88.2","56.1","1.049","86.2","1.7","48.81"
"2016-10-21 02:16:00","2016","10","21","2","16","30.69","-88.2","56.1","0.983","171.9","1.362","353.9"
"2016-10-21 02:17:00","2016","10","21","2","17","30.69","-88.2","56.1","0.554","319.9","0.934","24.58"
"2016-10-21 02:18:00","2016","10","21","2","18","30.69","-88.2","56.1","1.287","139.8","1.132","348.4"
"2016-10-21 02:19:00","2016","10","21","2","19","30.69","-88.2","56.1","0.683","91.2","0.598","23.06"
"2016-10-21 02:20:00","2016","10","21","2","20","30.69","-88.2","56.1","0.812","109.4","0.604","297.2"
"2016-10-21 02:21:00","2016","10","21","2","21","30.69","-88.2","56.1","0.575","132.5","1.049","14.48"
"2016-10-21 02:22:00","2016","10","21","2","22","30.69","-88.2","56.1","0.921","109.1","1.214","53.37"
"2016-10-21 02:23:00","2016","10","21","2","23","30.69","-88.2","56.1","0.547","138.9","0.871","68.45"
"2016-10-21 02:24:00","2016","10","21","2","24","30.69","-88.2","56.1","0.815","63.35","1.098","14.25"
"2016-10-21 02:25:00","2016","10","21","2","25","30.69","-88.2","56.1","0.973","49.22","1.156","17.96"
"2016-10-21 02:26:00","2016","10","21","2","26","30.69","-88.2","56.1","0.508","75.92","1.022","40.33"
"2016-10-21 02:27:00","2016","10","21","2","27","30.69","-88.2","56.1","0.941","86.3","0.846","0.662"
"2016-10-21 02:28:00","2016","10","21","2","28","30.69","-88.2","56.1","1.173","218.5","1.41","338.4"
"2016-10-21 02:29:00","2016","10","21","2","29","30.69","-88.2","56.1","1.111","76.69","0.613","1.428"
"2016-10-21 02:30:00","2016","10","21","2","30","30.69","-88.2","56.1","0.523","150.4","0.511","164.2"
"2016-10-21 02:31:00","2016","10","21","2","31","30.69","-88.2","56.1","0.614","90.7","0.753","65.73"
"2016-10-21 02:32:00","2016","10","21","2","32","30.69","-88.2","56.1","0.8","45.32","1.465","21.34"
"2016-10-21 02:33:00","2016","10","21","2","33","30.69","-88.2","56.1","0.294","48.28","1.058","343.4"
"2016-10-21 02:34:00","2016","10","21","2","34","30.69","-88.2","56.1","0.008","137.4","0.057","310.4"
"2016-10-21 02:35:00","2016","10","21","2","35","30.69","-88.2","56.1","0.217","220.6","0.18","265.8"
"2016-10-21 02:36:00","2016","10","21","2","36","30.69","-88.2","56.1","0.848","266.7","0.567","283.9"
"2016-10-21 02:37:00","2016","10","21","2","37","30.69","-88.2","56.1","0.217","262.7","0.841","292.8"
"2016-10-21 02:38:00","2016","10","21","2","38","30.69","-88.2","56.1","0.506","48.05","0.573","23.59"
"2016-10-21 02:39:00","2016","10","21","2","39","30.69","-88.2","56.1","0.715","159","1.086","51.79"
"2016-10-21 02:40:00","2016","10","21","2","40","30.69","-88.2","56.1","0.92","89.2","0.916","71.34"
"2016-10-21 02:41:00","2016","10","21","2","41","30.69","-88.2","56.1","0.449","85.9","0.515","70.52"
"2016-10-21 02:42:00","2016","10","21","2","42","30.69","-88.2","56.1","0.521","46.33","0.461","30.64"
"2016-10-21 02:43:00","2016","10","21","2","43","30.69","-88.2","56.1","1.241","100","1.594","41.04"
"2016-10-21 02:44:00","2016","10","21","2","44","30.69","-88.2","56.1","0.363","197.8","0.434","51.07"
"2016-10-21 02:45:00","2016","10","21","2","45","30.69","-88.2","56.1","0.477","326.9","0.238","88.4"
"2016-10-21 02:46:00","2016","10","21","2","46","30.69","-88.2","56.1","1.142","78.43","1.694","10.96"
"2016-10-21 02:47:00","2016","10","21","2","47","30.69","-88.2","56.1","1.532","103.9","1.137","84.9"
"2016-10-21 02:48:00","2016","10","21","2","48","30.69","-88.2","56.1","1.042","56.18","2.468","2.298"
"2016-10-21 02:49:00","2016","10","21","2","49","30.69","-88.2","56.1","1.632","63.24","1.269","15.68"
"2016-10-21 02:50:00","2016","10","21","2","50","30.69","-88.2","56.1","0.794","59.61","0.933","32.49"
"2016-10-21 02:51:00","2016","10","21","2","51","30.69","-88.2","56.1","0.913","57.76","1.199","24.2"
"2016-10-21 02:52:00","2016","10","21","2","52","30.69","-88.2","56.1","0.421","168.4","0.498","309.4"
"2016-10-21 02:53:00","2016","10","21","2","53","30.69","-88.2","56.1","0.652","136.7","1.183","16.05"
"2016-10-21 02:54:00","2016","10","21","2","54","30.69","-88.2","56.1","2.452","65.53","2.251","29.67"
"2016-10-21 02:55:00","2016","10","21","2","55","30.69","-88.2","56.1","1.877","63.93","2.096","13.54"
"2016-10-21 02:56:00","2016","10","21","2","56","30.69","-88.2","56.1","1.063","215.7","0.815","325.5"
"2016-10-21 02:57:00","2016","10","21","2","57","30.69","-88.2","56.1","1.271","15.51","1.695","323.3"
"2016-10-21 02:58:00","2016","10","21","2","58","30.69","-88.2","56.1","0.462","231.6","0.172","209.7"
"2016-10-21 02:59:00","2016","10","21","2","59","30.69","-88.2","56.1","1.047","26.13","1.165","352.7"
"2016-10-21 03:00:00","2016","10","21","3","0","30.69","-88.2","56.1","0.766","41.6","0.988","38.98"
"2016-10-21 03:01:00","2016","10","21","3","1","30.69","-88.2","56.1","0.933","16.07","1.432","358"
"2016-10-21 03:02:00","2016","10","21","3","2","30.69","-88.2","56.1","0.751","144.3","1.557","9.82"
"2016-10-21 03:03:00","2016","10","21","3","3","30.69","-88.2","56.1","1.184","15.72","1.641","349.2"
"2016-10-21 03:04:00","2016","10","21","3","4","30.69","-88.2","56.1","1.098","66.35","1.055","15"
"2016-10-21 03:05:00","2016","10","21","3","5","30.69","-88.2","56.1","1.465","71.17","1.372","12.84"
"2016-10-21 03:06:00","2016","10","21","3","6","30.69","-88.2","56.1","1.854","51.07","2.143","18.87"
"2016-10-21 03:07:00","2016","10","21","3","7","30.69","-88.2","56.1","1.281","84.8","0.773","37.33"
"2016-10-21 03:08:00","2016","10","21","3","8","30.69","-88.2","56.1","0.88","77.77","0.991","54.33"
"2016-10-21 03:09:00","2016","10","21","3","9","30.69","-88.2","56.1","0.789","93","1.183","75.66"
"2016-10-21 03:10:00","2016","10","21","3","10","30.69","-88.2","56.1","1.109","48.65","1.447","21.32"
"2016-10-21 03:11:00","2016","10","21","3","11","30.69","-88.2","56.1","0.407","101.8","0.392","15.32"
"2016-10-21 03:12:00","2016","10","21","3","12","30.69","-88.2","56.1","0.926","86.3","0.397","94.2"
"2016-10-21 03:13:00","2016","10","21","3","13","30.69","-88.2","56.1","0.578","65.98","0.586","68.38"
"2016-10-21 03:14:00","2016","10","21","3","14","30.69","-88.2","56.1","0.459","150.5","0.457","77.71"
"2016-10-21 03:15:00","2016","10","21","3","15","30.69","-88.2","56.1","1.173","96.4","2.006","8.65"
"2016-10-21 03:16:00","2016","10","21","3","16","30.69","-88.2","56.1","1.148","50.76","1.075","347.8"
"2016-10-21 03:17:00","2016","10","21","3","17","30.69","-88.2","56.1","1.31","67.73","1.684","359.6"
"2016-10-21 03:18:00","2016","10","21","3","18","30.69","-88.2","56.1","1.294","185.5","1.483","319.6"
"2016-10-21 03:19:00","2016","10","21","3","19","30.69","-88.2","56.1","1.656","55.04","1.865","350.2"
"2016-10-21 03:20:00","2016","10","21","3","20","30.69","-88.2","56.1","0.822","50.32","1.114","336"
"2016-10-21 03:21:00","2016","10","21","3","21","30.69","-88.2","56.1","0.889","44.76","0.657","75.78"
"2016-10-21 03:22:00","2016","10","21","3","22","30.69","-88.2","56.1","1.369","75.4","1.08","299.3"
"2016-10-21 03:23:00","2016","10","21","3","23","30.69","-88.2","56.1","0.91","27.06","0.884","92.2"
"2016-10-21 03:24:00","2016","10","21","3","24","30.69","-88.2","56.1","0.536","93.1","0.905","58.79"
"2016-10-21 03:25:00","2016","10","21","3","25","30.69","-88.2","56.1","1.385","70.6","1.281","55.13"
"2016-10-21 03:26:00","2016","10","21","3","26","30.69","-88.2","56.1","0.921","63.71","0.856","333.9"
"2016-10-21 03:27:00","2016","10","21","3","27","30.69","-88.2","56.1","1.25","78.53","1.178","39.97"
"2016-10-21 03:28:00","2016","10","21","3","28","30.69","-88.2","56.1","1.086","49.19","0.848","30.87"
"2016-10-21 03:29:00","2016","10","21","3","29","30.69","-88.2","56.1","2.014","79.38","1.37","42.26"
"2016-10-21 03:30:00","2016","10","21","3","30","30.69","-88.2","56.1","1.021","111","1.617","44.76"
"2016-10-21 03:31:00","2016","10","21","3","31","30.69","-88.2","56.1","1.429","72.46","1.336","36.3"
"2016-10-21 03:32:00","2016","10","21","3","32","30.69","-88.2","56.1","1.367","82.9","1.135","27.19"
"2016-10-21 03:33:00","2016","10","21","3","33","30.69","-88.2","56.1","1.049","62.27","1.119","9.29"
"2016-10-21 03:34:00","2016","10","21","3","34","30.69","-88.2","56.1","0.505","218.8","0.493","226.9"
"2016-10-21 03:35:00","2016","10","21","3","35","30.69","-88.2","56.1","0.457","99.4","0.599","65.84"
"2016-10-21 03:36:00","2016","10","21","3","36","30.69","-88.2","56.1","0.871","78.42","0.73","14.46"
"2016-10-21 03:37:00","2016","10","21","3","37","30.69","-88.2","56.1","0.702","100.3","1.067","46.28"
"2016-10-21 03:38:00","2016","10","21","3","38","30.69","-88.2","56.1","0.774","84.7","0.652","30.1"
"2016-10-21 03:39:00","2016","10","21","3","39","30.69","-88.2","56.1","1.253","72.79","1.486","64.27"
"2016-10-21 03:40:00","2016","10","21","3","40","30.69","-88.2","56.1","0.746","86.1","0.769","28.08"
"2016-10-21 03:41:00","2016","10","21","3","41","30.69","-88.2","56.1","1.263","79.69","1.152","56.33"
"2016-10-21 03:42:00","2016","10","21","3","42","30.69","-88.2","56.1","0.707","27.83","0.887","20.54"
"2016-10-21 03:43:00","2016","10","21","3","43","30.69","-88.2","56.1","0.861","84.8","0.773","52.22"
"2016-10-21 03:44:00","2016","10","21","3","44","30.69","-88.2","56.1","0.805","97.8","1.61","10.01"
"2016-10-21 03:45:00","2016","10","21","3","45","30.69","-88.2","56.1","1.74","82.8","1.25","50.51"
"2016-10-21 03:46:00","2016","10","21","3","46","30.69","-88.2","56.1","2.372","65.46","2.68","27.88"
"2016-10-21 03:47:00","2016","10","21","3","47","30.69","-88.2","56.1","1.527","117.6","2.007","44.87"
"2016-10-21 03:48:00","2016","10","21","3","48","30.69","-88.2","56.1","1.588","59.91","1.416","53.71"
"2016-10-21 03:49:00","2016","10","21","3","49","30.69","-88.2","56.1","0.779","45.08","1.256","26.83"
"2016-10-21 03:50:00","2016","10","21","3","50","30.69","-88.2","56.1","1.008","136.2","1.165","86.5"
"2016-10-21 03:51:00","2016","10","21","3","51","30.69","-88.2","56.1","0.982","145.9","1.003","105.7"
"2016-10-21 03:52:00","2016","10","21","3","52","30.69","-88.2","56.1","1.432","74.58","1.669","25.99"
"2016-10-21 03:53:00","2016","10","21","3","53","30.69","-88.2","56.1","1.161","96.7","1.238","353.6"
"2016-10-21 03:54:00","2016","10","21","3","54","30.69","-88.2","56.1","1.96","78.12","1.94","49.64"
"2016-10-21 03:55:00","2016","10","21","3","55","30.69","-88.2","56.1","1.406","110.1","1.653","43.52"
"2016-10-21 03:56:00","2016","10","21","3","56","30.69","-88.2","56.1","1.334","44.39","1.338","28"
"2016-10-21 03:57:00","2016","10","21","3","57","30.69","-88.2","56.1","2.623","42.31","3.317","14.55"
"2016-10-21 03:58:00","2016","10","21","3","58","30.69","-88.2","56.1","1.775","75.93","1.406","41.63"
"2016-10-21 03:59:00","2016","10","21","3","59","30.69","-88.2","56.1","1.147","159.8","1.241","346.6"
"2016-10-21 04:00:00","2016","10","21","4","0","30.69","-88.2","56.1","1.94","65.98","1.949","36.35"
"2016-10-21 04:01:00","2016","10","21","4","1","30.69","-88.2","56.1","2.357","49.56","2.386","37.89"
"2016-10-21 04:02:00","2016","10","21","4","2","30.69","-88.2","56.1","1.967","44.77","1.756","17.48"
"2016-10-21 04:03:00","2016","10","21","4","3","30.69","-88.2","56.1","1.599","97.5","1.212","74.27"
"2016-10-21 04:04:00","2016","10","21","4","4","30.69","-88.2","56.1","1.037","86.6","1.271","39.59"
"2016-10-21 04:05:00","2016","10","21","4","5","30.69","-88.2","56.1","1.681","96.6","1.668","46.13"
"2016-10-21 04:06:00","2016","10","21","4","6","30.69","-88.2","56.1","1.669","63.35","1.922","29.31"
"2016-10-21 04:07:00","2016","10","21","4","7","30.69","-88.2","56.1","0.887","179.1","1.431","51.64"
"2016-10-21 04:08:00","2016","10","21","4","8","30.69","-88.2","56.1","1.305","80.3","2.096","36.79"
"2016-10-21 04:09:00","2016","10","21","4","9","30.69","-88.2","56.1","1.547","84.9","2.288","36.42"
"2016-10-21 04:10:00","2016","10","21","4","10","30.69","-88.2","56.1","0.929","37.17","1.931","0.091"
