0.45,0,0,0,0,0,521,517,517,521,0,0,0
0.65,0,0,0,0,0,521,517,517,521,0,0,0
0.86,0,0,0,0,0,520,517,517,521,0,0,0
1.06,0,0,0,0,0,521,517,517,521,15,2,17
1.26,0,0,0,0,0,520,517,516,521,15,2,17
1.46,0,0,0,0,0,520,517,516,521,15,2,17
1.66,0,0,0,0,0,520,517,516,521,15,2,17
1.86,0,0,0,0,0,520,517,516,521,15,2,17
2.06,0,0,0,0,0,520,517,516,521,15,2,17
2.26,0,0,0,0,0,520,517,516,520,15,2,17
2.46,0,0,0,0,0,520,517,516,521,15,2,17
2.66,0,0,0,0,0,521,517,516,521,15,2,17
2.87,0,0,0,0,0,520,517,516,520,15,2,17
3.07,0,0,0,0,0,520,516,516,520,15,2,17
3.27,0,0,0,0,0,520,517,516,520,15,2,17
3.47,0,0,0,0,0,520,516,516,521,15,2,17
3.67,0,0,0,0,0,520,516,516,520,15,2,17
3.87,0,0,0,0,0,520,517,516,520,15,2,17
4.07,0,0,0,0,0,520,516,516,521,15,2,17
4.27,0,0,0,0,0,520,516,516,520,15,2,17
4.47,0,0,0,0,0,519,516,515,520,15,2,17
4.67,0,0,0,0,0,520,516,516,520,15,2,17
4.87,0,0,0,0,0,520,516,516,520,15,2,17
5.07,0,0,0,0,0,520,516,516,520,15,2,17
5.28,0,0,0,0,0,520,517,516,520,15,2,17
5.48,0,0,0,0,0,520,516,516,520,15,2,17
5.68,0,0,0,0,0,520,516,516,520,15,2,17
5.88,0,0,0,0,0,520,517,515,520,15,2,17
6.08,0,0,0,0,0,520,516,516,520,15,2,17
6.28,0,0,0,0,0,520,517,515,520,15,2,17
6.48,0,0,0,0,0,520,516,515,520,15,2,17
6.68,0,0,0,0,0,520,517,515,519,15,2,17
6.88,0,0,0,0,0,520,516,515,520,15,2,17
7.08,0,0,0,0,0,519,516,515,520,15,2,17
7.28,0,0,0,0,0,520,516,515,520,15,2,17
7.48,0,0,0,0,0,520,516,516,520,15,2,17
7.68,0,0,0,0,0,520,516,515,520,15,2,17
7.88,0,0,0,0,0,520,517,515,519,15,2,17
8.08,0,0,0,0,0,520,517,516,519,15,2,17
8.28,0,0,0,0,0,520,516,515,519,15,2,17
8.48,0,0,0,0,0,520,516,515,520,15,2,17
8.69,0,0,0,0,0,520,516,515,520,15,2,17
8.89,0,0,0,0,0,519,516,515,520,15,2,17
9.09,0,0,0,0,0,520,516,515,520,15,2,17
9.29,0,0,0,0,0,520,516,515,520,15,2,17
9.49,0,0,0,0,0,519,516,515,520,15,2,17
9.69,0,0,0,0,0,520,517,515,519,15,2,17
9.89,0,0,0,0,0,520,516,515,520,15,2,17
10.09,0,0,0,0,0,520,516,515,520,15,2,17
10.29,0,0,0,0,0,519,516,515,520,15,2,17
10.49,0,0,0,0,0,519,516,515,520,15,2,17
10.69,0,0,0,0,0,520,516,515,520,15,2,17
10.89,0,0,0,0,0,519,516,515,520,15,2,17
11.09,0,0,0,0,0,519,516,515,520,15,2,17
11.3,0,0,0,0,0,519,516,515,520,15,2,17
11.5,0,0,0,0,0,520,516,515,520,15,2,17
11.7,0,0,0,0,0,520,516,515,520,15,2,17
11.9,0,0,0,0,0,520,516,515,520,15,2,17
12.1,0,0,0,0,0,520,516,515,520,15,2,17
12.3,0,0,0,0,0,520,516,515,520,15,2,17
12.5,0,0,0,0,0,520,516,515,520,15,2,17
12.7,0,0,0,0,0,520,516,515,520,15,2,17
12.9,0,0,0,0,0,520,517,515,519,15,2,17
13.1,0,0,0,0,0,519,516,515,520,15,2,17
13.31,0,0,0,0,0,520,516,515,520,15,2,17
13.51,0,0,0,0,0,520,516,515,519,15,2,17
13.71,0,0,0,0,0,519,516,515,520,15,2,17
13.91,0,0,0,0,0,520,516,515,520,15,2,17
14.11,0,0,0,0,0,520,516,515,520,15,2,17
14.31,0,0,0,0,0,520,516,515,520,15,2,17
14.51,0,0,0,0,0,519,516,515,520,15,2,17
14.71,0,0,0,0,0,520,517,515,520,15,2,17
14.91,0,0,0,0,0,519,516,515,520,15,2,17
15.11,0,0,0,0,0,520,516,515,520,15,2,17
15.31,0,0,0,0,0,520,516,515,520,15,2,17
15.52,0,0,0,0,0,520,516,515,520,15,2,17
15.72,0,0,0,0,0,520,516,515,520,15,2,17
15.92,0,0,0,0,0,519,516,515,520,15,2,17
16.12,0,0,0,0,0,520,516,515,519,15,2,17
16.32,0,0,0,0,0,520,516,515,520,15,2,17
16.52,0,0,0,0,0,520,516,515,520,15,2,17
16.72,0,0,0,0,0,520,516,515,520,15,2,17
16.92,0,0,0,0,0,520,516,515,520,15,2,17
17.12,0,0,0,0,0,520,516,515,520,15,2,17
