7.27789, -3.56234, 5.43926
7.23959, -3.56234, 5.43926
7.3545, -3.56234, 5.28605
7.3928, -3.60064, 5.40096
7.12467, -3.67725, 5.05622
7.27789, -3.56234, 5.43926
7.3928, -3.60064, 5.55418
7.54602, -3.63894, 5.51587
7.20128, -3.60064, 5.32435
7.20128, -3.40912, 5.36266
7.3928, -3.67725, 5.47757
7.3545, -3.60064, 5.32435
7.27789, -3.63894, 5.40096
7.20128, -3.44742, 5.24774
7.23959, -3.52403, 5.32435
7.27789, -3.63894, 5.36266
7.16298, -3.52403, 5.43926
7.3545, -3.2942, 5.55418
7.3928, -3.60064, 5.32435
7.16298, -3.56234, 5.24774
7.23959, -3.52403, 5.13283
7.27789, -3.37081, 4.74978
7.04806, -3.52403, 5.40096
7.23959, -3.52403, 5.09452
7.08637, -3.52403, 5.36266
7.20128, -3.60064, 5.43926
7.3928, -3.52403, 5.40096
7.12467, -3.67725, 5.51587
7.16298, -3.67725, 5.24774
7.3928, -3.63894, 5.20944
7.31619, -3.48573, 5.32435
7.81416, -3.56234, 5.93723
8.00568, -4.44334, 4.17521
6.43519, -1.30236, 10.2657
9.57617, -5.97553, 5.59248
5.7074, -0.881008, 6.81823
4.36673, 0.306437, 11.568
4.55826, -2.60472, 44.2036
0.881008, 0.612875, 10.5721
0.995922, 0.881008, 10.1507
0.842703, 0.65118, 10.189
0.114914, -0.0383047, 8.81008
-0.229828, -0.114914, 9.806
-0.459656, -0.153219, 9.806
-0.229828, -0.0766094, 9.72939
-0.191523, 0.0383047, 9.72939
-0.153219, 0.0766094, 10.189
0.383047, -0.229828, 9.23143
0.0766094, -0.153219, 9.69109
-0.344742, -0.229828, 9.95922
0.0, -0.114914, 9.49956
-0.0766094, -0.153219, 9.8443
-0.114914, -0.229828, 9.92091
-0.153219, -0.153219, 9.76769
-0.306437, -0.114914, 9.88261
-0.0383047, -0.0383047, 9.8443
-0.114914, 0.0, 9.92091
-0.0766094, -0.0383047, 9.92091
-0.0766094, -0.191523, 9.88261
-0.0766094, -0.114914, 9.806
-0.114914, -0.0766094, 9.8443
-0.114914, -0.114914, 9.806
-0.114914, -0.114914, 9.806
-0.306437, -0.153219, 9.76769
-0.114914, -0.0766094, 10.0741
-0.153219, -0.153219, 9.76769
0.0383047, -0.153219, 9.806
-0.153219, -0.114914, 9.57617
-0.153219, -0.0383047, 9.8443
-0.114914, -0.0766094, 9.806
-0.306437, -0.114914, 9.8443
-0.268133, -0.153219, 9.76769
-0.153219, -0.114914, 9.806
-0.0383047, -0.268133, 9.72939
-0.114914, -0.0383047, 9.8443
-0.0766094, -0.114914, 9.92091
0.0, -0.114914, 9.69109
-0.114914, -0.114914, 9.69109
0.0383047, -0.114914, 9.88261
-0.191523, -0.0766094, 9.99752
-0.229828, -0.0383047, 9.72939
-0.153219, -0.191523, 9.88261
-0.153219, -0.114914, 9.8443
-0.191523, 0.0766094, 9.61448
-0.229828, -0.114914, 9.72939
-0.0383047, -0.0766094, 9.69109
-0.191523, -0.153219, 9.92091
-0.191523, -0.0766094, 9.8443
-0.114914, -0.114914, 9.99752
-0.459656, -0.153219, 9.8443
-0.191523, -0.0766094, 9.61448
-0.114914, -0.114914, 9.76769
-0.306437, -0.191523, 9.8443
-0.229828, -0.0766094, 9.8443
-0.114914, -0.114914, 9.49956
-0.153219, -0.153219, 9.76769
-0.421352, -0.0383047, 9.88261
-0.421352, -0.153219, 9.88261
-0.153219, -0.191523, 9.72939
-0.268133, -0.153219, 9.76769
-0.268133, -0.268133, 9.99752
-0.114914, -0.229828, 9.88261
-0.229828, -0.0383047, 9.76769
-0.306437, -0.114914, 10.0741
-0.114914, -0.0766094, 9.76769
-0.268133, -0.0766094, 9.806
-0.0383047, -0.114914, 9.99752
0.114914, -0.114914, 9.76769
0.0766094, -0.153219, 9.8443
0.306437, -0.114914, 9.65278
0.114914, -0.497961, 10.304
-0.344742, 0.0, 10.189
