00045359,XQ,+102503,+0474,+0384,2016/12/09,16:48:13,+0304922379,-0882120053,+00072273,08
00045359,XQ,+102520,+0473,+0370,2016/12/09,16:48:14,+0304922344,-0882120049,+00071930,08
00045359,XQ,+102509,+0476,+0368,2016/12/09,16:48:15,+0304922309,-0882120032,+00071718,08
00045359,XQ,+102538,+0479,+0355,2016/12/09,16:48:16,+0304922313,-0882119981,+00071646,08
00045359,XQ,+102544,+0488,+0363,2016/12/09,16:48:17,+0304922411,-0882119922,+00071439,08
00045359,XQ,+102522,+0488,+0384,2016/12/09,16:48:18,+0304922518,-0882119879,+00071116,08
00045359,XQ,+102516,+0488,+0384,2016/12/09,16:48:19,+0304922512,-0882119889,+00070892,08
00045359,XQ,+102502,+0486,+0416,2016/12/09,16:48:20,+0304922404,-0882119954,+00070826,08
00045359,XQ,+102545,+0490,+0368,2016/12/09,16:48:21,+0304922277,-0882120045,+00070685,08
00045359,XQ,+102545,+0495,+0363,2016/12/09,16:48:22,+0304922265,-0882120119,+00070963,08
00045359,XQ,+102545,+0499,+0365,2016/12/09,16:48:23,+0304922312,-0882120120,+00071061,08
00045359,XQ,+102535,+0499,+0365,2016/12/09,16:48:24,+0304922420,-0882120106,+00070982,08
00045359,XQ,+102566,+0493,+0368,2016/12/09,16:48:25,+0304922576,-0882120083,+00070885,08
00045359,XQ,+102563,+0477,+0380,2016/12/09,16:48:26,+0304922758,-0882120057,+00070768,08
00045359,XQ,+102540,+0474,+0387,2016/12/09,16:48:27,+0304922887,-0882120038,+00070729,08
00045359,XQ,+102522,+0474,+0424,2016/12/09,16:48:28,+0304922877,-0882120061,+00070710,08
00045359,XQ,+102545,+0472,+0404,2016/12/09,16:48:29,+0304922732,-0882120093,+00070679,08
00045359,XQ,+102560,+0472,+0387,2016/12/09,16:48:30,+0304922560,-0882120086,+00070595,08
00045359,XQ,+102565,+0478,+0383,2016/12/09,16:48:31,+0304922420,-0882120014,+00070361,08
00045359,XQ,+102568,+0487,+0357,2016/12/09,16:48:32,+0304922358,-0882119926,+00070121,08
00045359,XQ,+102546,+0498,+0377,2016/12/09,16:48:33,+0304922406,-0882119855,+00069725,09
