 40441, 603.256 
 41242, 603.267 
 41482, 603.278 
 41018, 603.289 
 39721, 603.299 
 38153, 603.311 
 36056, 603.322 
 33608, 603.333 
 31399, 603.345 
 29527, 603.356 
 28006, 603.367 
 26934, 603.377 
 26278, 603.389 
 26038, 603.4 
 26086, 603.411 
 26502, 603.421 
 27222, 603.432 
 28182, 603.443 
 29175, 603.454 
 30295, 603.464 
 31335, 603.475 
 32535, 603.486 
 33560, 603.497 
 35208, 603.507 
 36792, 603.517 
 39433, 603.528 
 43098, 603.539 
 47099, 603.549 
 51052, 603.56 
 54717, 603.571 
 57598, 603.582 
 59118, 603.592 
 59214, 603.603 
 57790, 603.614 
 55261, 603.625 
 51740, 603.636 
 47739, 603.646 
 43466, 603.657 
 39241, 603.667 
 35496, 603.678 
 32023, 603.691 
 29863, 603.702 
 28166, 603.712 
 27718, 603.723 
 27670, 603.734 
 28134, 603.745 
 29399, 603.756 
 30823, 603.766 
 32535, 603.777 
 34568, 603.788 
 36312, 603.798 
 37929, 603.811 
 39129, 603.823 
 39657, 603.833 
 39353, 603.844 
 38889, 603.855 
 38057, 603.866 
 36744, 603.878 
 35848, 603.889 
 35112, 603.9 
 34344, 603.911 
 34024, 603.921 
 33832, 603.932 
 33608, 603.944 
 33608, 603.954 
 33912, 603.964 
 34088, 603.975 
 34424, 603.986 
 34904, 603.999 
 35288, 604.009 
 36136, 604.02 
 36728, 604.031 
 37273, 604.041 
 37801, 604.052 
 38329, 604.063 
 38985, 604.074 
 39801, 604.084 
 41354, 604.095 
 43738, 604.106 
 46795, 604.117 
 50604, 604.127 
 54301, 604.138 
 57598, 604.149 
 59550, 604.16 
 60574, 604.17 
 59870, 604.181 
 57742, 604.192 
 54413, 604.204 
 49916, 604.215 
 44906, 604.227 
 39865, 604.239 
 35624, 604.25 
 31975, 604.262 
 29431, 604.274 
 28182, 604.285 
 27638, 604.295 
 27734, 604.306 
 28727, 604.317 
 30247, 604.328 
 31815, 604.338 
 33896, 604.349 
 35640, 604.36 
 37337, 604.371 
 38697, 604.381 
 39577, 604.393 
 39897, 604.404 
 39977, 604.415 
 39161, 604.425 
 38153, 604.436 
 36953, 604.448 
 35480, 604.458 
 33624, 604.468 
 32279, 604.479 
 30615, 604.49 
 29415, 604.5 
 28662, 604.512 
 27974, 604.523 
 27798, 604.535 
 28022, 604.545 
 28342, 604.556 
 28967, 604.567 
 29767, 604.579 
 30183, 604.589 
 30871, 604.6 
 31415, 604.611 
 31671, 604.622 
 32007, 604.632 
 32327, 604.644 
 32295, 604.654 
 32583, 604.665 
 33048, 604.675 
 33512, 604.686 
 35048, 604.697 
 36985, 604.708 
 40105, 604.718 
 44202, 604.729 
 48475, 604.74 
 52860, 604.75 
 56429, 604.761 
 58734, 604.773 
 59662, 604.784 
 59054, 604.794 
 56877, 604.805 
 53293, 604.817 
 49340, 604.828 
 44618, 604.838 
 39865, 604.849 
 35944, 604.86 
 32375, 604.872 
 29767, 604.882 
 28198, 604.893 
 27510, 604.904 
 27526, 604.915 
 28614, 604.925 
 30055, 604.936 
 31991, 604.948 
 33928, 604.958 
 36184, 604.969 
 38057, 604.98 
 39353, 604.992 
 40089, 605.002 
 40473, 605.013 
 40345, 605.024 
 39385, 605.035 
 38473, 605.045 
 37049, 605.056 
 35528, 605.067 
 34232, 605.078 
 32952, 605.088 
 31559, 605.099 
 30679, 605.11 
 29847, 605.121 
 29351, 605.131 
 29079, 605.142 
 28919, 605.154 
 28711, 605.165 
 29031, 605.176 
 29319, 605.188 
 29831, 605.199 
 30455, 605.209 
 31047, 605.22 
 31639, 605.232 
 32455, 605.243 
 33144, 605.253 
 33432, 605.265 
 33976, 605.275 
 34392, 605.286 
 34760, 605.296 
 35416, 605.307 
 36216, 605.318 
 37385, 605.329 
 39513, 605.339 
 42298, 605.35 
 45931, 605.361 
 49964, 605.372 
 53741, 605.382 
 56573, 605.393 
 58782, 605.404 
 59598, 605.415 
 59102, 605.425 
 57261, 605.436 
 53869, 605.447 
 49916, 605.458 
 45579, 605.469 
 40857, 605.48 
 36712, 605.491 
 33128, 605.501 
 30215, 605.512 
 28278, 605.523 
 27158, 605.535 
 26758, 605.545 
 27110, 605.556 
 28374, 605.567 
 30343, 605.579 
 32455, 605.589 
 35048, 605.6 
 37513, 605.611 
 39785, 605.623 
 41562, 605.633 
 42714, 605.644 
